id,pokedex_version_id,flavor_text
337,7,LUNATONE was discovered at a location where a meteorite fell. As a result some people theorize that this Pokemoncame from space. However no one has been able to prove this theory so far.
337,8,LUNATONE becomes active around the time of the full moon. Instead of walking it moves by floating in midair.The Pokemon's intimidating red eyes cause all those who see it to become transfixed with fear.
337,9,It becomes very active on the night of a full moon. This Pokemon was first discovered 40 years ago at the site of a meteor strike.
337,10,Its health ebbs and flows with the lunar cycle. It brims with power when exposed to the light of the full moon.
337,11,Its health ebbs and flows with the lunar cycle. It brims with power when exposed to the light of the full moon.
337,12,Because it turns active on nights of the full moon it is said to have some link to the lunar phases.
337,13,Because it turns active on nights of the full moon it is said to have some link to the lunar phases.
337,14,Because it turns active on nights of the full moon it is said to have some link to the lunar phases.
337,15,It was discovered at the site of a meteor strike 40 years ago. Its stare can lull its foes to sleep.
337,16,It was discovered at the site of a meteor strike 40 years ago. Its stare can lull its foes to sleep.
337,17,Because it turns active on nights of the full moon it is said to have some link to the lunar phases.
337,18,Because it turns active on nights of the full moon it is said to have some link to the lunar phases.
337,21,The phase of the moon apparently has some effect on its power. It's active on the night of a full moon.
337,22,The phase of the moon apparently has some effect on its power. It's active on the night of a full moon.
337,23,Because it turns active on nights of the full moon it is said to have some link to the lunar phases.
337,24,It was discovered at the site of a meteor strike 40 years ago. Its stare can lull its foes to sleep.
337,25,Lunatone was discovered at a location where a meteoroid fell. As a result some people theorize that this Pokemon came from space. However no one has been able to prove this theory so far.
337,26,Lunatone becomes active around the time of the full moon. Instead of walking it moves by floating in midair. The Pokemon's intimidating red eyes cause all those who see it to become transfixed with fear.
