id,pokedex_version_id,flavor_text
49,1,The dust-like scales covering its wings arecolor coded to indicate the kinds of poison it has.
49,2,The dust-like scales covering its wings arecolor coded to indicate the kinds of poison it has.
49,3,The powdery scales on its wings are hard to remove.They also contain poison that leaks out on contact.
49,4,When it attacks it flaps its large wings violently toscatter its poi sonous powder all around.
49,5,The powder on its wings is poisonous if it is dark incolor. If it is light it causes paralysis.
49,6,The scales it scatters will paralyze anyonewho touches them making that person unable to stand.
49,7,VENOMOTH is nocturnal - it is a Pokemon that only becomes active at night. Its favorite prey are small insectsthat gather around streetlights attracted by the light in the darkness.
49,8,VENOMOTH is nocturnal - it is a Pokemon that only becomes active at night. Its favorite prey are small insectsthat gather around streetlights attracted by the light in the darkness.
49,9,VENOMOTH are nocturnal--they only are active at night. Their favorite prey are insects that gather around streetlights attracted by the light in the darkness.
49,10,The wings are covered with dustlike scales. Every time it flaps its wings it looses highly toxic dust.
49,11,The dustlike scales covering its wings are color-coded to indicate the kinds of poison it has.
49,12,It flutters its wings to scatter dustlike scales. The scales leach toxins if they contact skin.
49,13,It flutters its wings to scatter dustlike scales. The scales leach toxins if they contact skin.
49,14,It flutters its wings to scatter dustlike scales. The scales leach toxins if they contact skin.
49,15,When it attacks it flaps its large wings violently to scatter its poisonous powder all around.
49,16,The powder on its wings is poisonous if it is dark in hue. If it is light in hue it causes paralysis.
49,17,It flutters its wings to scatter dustlike scales. The scales leach toxins if they contact skin.
49,18,It flutters its wings to scatter dustlike scales. The scales leach toxins if they contact skin.
49,21,It flutters its wings to scatter dustlike scales. The scales leach toxins if they contact skin.
49,22,It flutters its wings to scatter dustlike scales. The scales leach toxins if they contact skin.
49,23,The scales it scatters will paralyze anyone who touches them making that person unable to stand.
49,24,The wings are covered with dustlike scales. Every time it flaps its wings it looses highly toxic dust.
49,25,Venomoth is nocturnal - it is a Pokemon that only becomes active at night. Its favorite prey are small insects that gather around streetlights attracted by the light in the darkness.
49,26,Venomoth is nocturnal - it is a Pokemon that only becomes active at night. Its favorite prey are small insects that gather around streetlights attracted by the light in the darkness.
