pokemon_id,identifier,version_group_id,move_id,move_name,pokemon_move_method_id,level,order
386,deoxys-normal,5,35,Wrap,1,1,2
386,deoxys-normal,5,43,Leer,1,1,1
386,deoxys-normal,5,63,Hyper Beam,1,50,
386,deoxys-normal,5,94,Psychic,1,25,
386,deoxys-normal,5,100,Teleport,1,10,
386,deoxys-normal,5,101,Night Shade,1,5,
386,deoxys-normal,5,105,Recover,1,40,
386,deoxys-normal,5,228,Pursuit,1,20,
386,deoxys-normal,5,282,Knock Off,1,15,
386,deoxys-normal,5,289,Snatch,1,30,
386,deoxys-normal,5,322,Cosmic Power,1,35,
386,deoxys-normal,5,354,Psycho Boost,1,45,
386,deoxys-normal,8,35,Wrap,1,1,2
386,deoxys-normal,8,43,Leer,1,1,1
386,deoxys-normal,8,63,Hyper Beam,1,97,
386,deoxys-normal,8,94,Psychic,1,41,
386,deoxys-normal,8,100,Teleport,1,17,
386,deoxys-normal,8,101,Night Shade,1,9,
386,deoxys-normal,8,105,Recover,1,81,
386,deoxys-normal,8,228,Pursuit,1,33,
386,deoxys-normal,8,282,Knock Off,1,25,
386,deoxys-normal,8,289,Snatch,1,49,
386,deoxys-normal,8,322,Cosmic Power,1,73,
386,deoxys-normal,8,354,Psycho Boost,1,89,
386,deoxys-normal,8,375,Psycho Shift,1,57,
386,deoxys-normal,8,428,Zen Headbutt,1,65,
386,deoxys-normal,9,35,Wrap,1,1,2
386,deoxys-normal,9,43,Leer,1,1,1
386,deoxys-normal,9,63,Hyper Beam,1,97,
386,deoxys-normal,9,94,Psychic,1,41,
386,deoxys-normal,9,100,Teleport,1,17,
386,deoxys-normal,9,101,Night Shade,1,9,
386,deoxys-normal,9,105,Recover,1,81,
386,deoxys-normal,9,228,Pursuit,1,33,
386,deoxys-normal,9,282,Knock Off,1,25,
386,deoxys-normal,9,289,Snatch,1,49,
386,deoxys-normal,9,322,Cosmic Power,1,73,
386,deoxys-normal,9,354,Psycho Boost,1,89,
386,deoxys-normal,9,375,Psycho Shift,1,57,
386,deoxys-normal,9,428,Zen Headbutt,1,65,
386,deoxys-normal,10,35,Wrap,1,1,2
386,deoxys-normal,10,43,Leer,1,1,1
386,deoxys-normal,10,63,Hyper Beam,1,97,
386,deoxys-normal,10,94,Psychic,1,41,
386,deoxys-normal,10,100,Teleport,1,17,
386,deoxys-normal,10,101,Night Shade,1,9,
386,deoxys-normal,10,105,Recover,1,81,
386,deoxys-normal,10,228,Pursuit,1,33,
386,deoxys-normal,10,282,Knock Off,1,25,
386,deoxys-normal,10,289,Snatch,1,49,
386,deoxys-normal,10,322,Cosmic Power,1,73,
386,deoxys-normal,10,354,Psycho Boost,1,89,
386,deoxys-normal,10,375,Psycho Shift,1,57,
386,deoxys-normal,10,428,Zen Headbutt,1,65,
386,deoxys-normal,11,35,Wrap,1,1,2
386,deoxys-normal,11,43,Leer,1,1,1
386,deoxys-normal,11,63,Hyper Beam,1,97,
386,deoxys-normal,11,94,Psychic,1,41,
386,deoxys-normal,11,100,Teleport,1,17,
386,deoxys-normal,11,101,Night Shade,1,9,
386,deoxys-normal,11,105,Recover,1,81,
386,deoxys-normal,11,228,Pursuit,1,33,
386,deoxys-normal,11,282,Knock Off,1,25,
386,deoxys-normal,11,289,Snatch,1,49,
386,deoxys-normal,11,322,Cosmic Power,1,73,
386,deoxys-normal,11,354,Psycho Boost,1,89,
386,deoxys-normal,11,375,Psycho Shift,1,57,
386,deoxys-normal,11,428,Zen Headbutt,1,65,
386,deoxys-normal,12,35,Wrap,1,1,2
386,deoxys-normal,12,43,Leer,1,1,1
386,deoxys-normal,12,63,Hyper Beam,1,50,
386,deoxys-normal,12,94,Psychic,1,25,
386,deoxys-normal,12,100,Teleport,1,10,
386,deoxys-normal,12,101,Night Shade,1,5,
386,deoxys-normal,12,105,Recover,1,40,
386,deoxys-normal,12,228,Pursuit,1,20,
386,deoxys-normal,12,282,Knock Off,1,15,
386,deoxys-normal,12,289,Snatch,1,30,
386,deoxys-normal,12,322,Cosmic Power,1,35,
386,deoxys-normal,12,354,Psycho Boost,1,45,
386,deoxys-normal,13,35,Wrap,1,1,2
386,deoxys-normal,13,43,Leer,1,1,1
386,deoxys-normal,13,63,Hyper Beam,1,50,
386,deoxys-normal,13,94,Psychic,1,25,
386,deoxys-normal,13,100,Teleport,1,10,
386,deoxys-normal,13,101,Night Shade,1,5,
386,deoxys-normal,13,105,Recover,1,40,
386,deoxys-normal,13,228,Pursuit,1,20,
386,deoxys-normal,13,282,Knock Off,1,15,
386,deoxys-normal,13,289,Snatch,1,30,
386,deoxys-normal,13,322,Cosmic Power,1,35,
386,deoxys-normal,13,354,Psycho Boost,1,45,
386,deoxys-normal,14,35,Wrap,1,1,2
386,deoxys-normal,14,43,Leer,1,1,1
386,deoxys-normal,14,63,Hyper Beam,1,97,
386,deoxys-normal,14,94,Psychic,1,41,
386,deoxys-normal,14,100,Teleport,1,17,
386,deoxys-normal,14,101,Night Shade,1,9,
386,deoxys-normal,14,105,Recover,1,81,
386,deoxys-normal,14,228,Pursuit,1,33,
386,deoxys-normal,14,282,Knock Off,1,25,
386,deoxys-normal,14,289,Snatch,1,49,
386,deoxys-normal,14,322,Cosmic Power,1,73,
386,deoxys-normal,14,354,Psycho Boost,1,89,
386,deoxys-normal,14,375,Psycho Shift,1,57,
386,deoxys-normal,14,428,Zen Headbutt,1,65,
386,deoxys-normal,15,35,Wrap,1,1,2
386,deoxys-normal,15,43,Leer,1,1,1
386,deoxys-normal,15,63,Hyper Beam,1,97,
386,deoxys-normal,15,94,Psychic,1,41,
386,deoxys-normal,15,100,Teleport,1,17,
386,deoxys-normal,15,101,Night Shade,1,9,
386,deoxys-normal,15,105,Recover,1,81,
386,deoxys-normal,15,228,Pursuit,1,33,
386,deoxys-normal,15,282,Knock Off,1,25,
386,deoxys-normal,15,289,Snatch,1,49,
386,deoxys-normal,15,322,Cosmic Power,1,73,
386,deoxys-normal,15,354,Psycho Boost,1,89,
386,deoxys-normal,15,375,Psycho Shift,1,57,
386,deoxys-normal,15,428,Zen Headbutt,1,65,
386,deoxys-normal,16,35,Wrap,1,1,2
386,deoxys-normal,16,43,Leer,1,1,1
386,deoxys-normal,16,63,Hyper Beam,1,73,1
386,deoxys-normal,16,94,Psychic,1,31,1
386,deoxys-normal,16,100,Teleport,1,13,1
386,deoxys-normal,16,101,Night Shade,1,7,1
386,deoxys-normal,16,105,Recover,1,61,1
