id,pokedex_version_id,flavor_text
493,12,It is described in mythology as the Pokemon that shaped the universe with its 1 000 arms.
493,13,It is told in mythology that this Pokemon was born before the universe even existed.
493,14,It is said to have emerged from an egg in a place where there was nothing then shaped the world.
493,15,According to the legends of Sinnoh this Pokemon emerged from an egg and shaped all there is in this world.
493,16,According to the legends of Sinnoh this Pokemon emerged from an egg and shaped all there is in this world.
493,17,It is said to have emerged from an egg in a place where there was nothing then shaped the world.
493,18,It is said to have emerged from an egg in a place where there was nothing then shaped the world.
493,21,It is said to have emerged from an egg in a place where there was nothing then shaped the world.
493,22,It is said to have emerged from an egg in a place where there was nothing then shaped the world.
493,23,According to the legends of Sinnoh this Pokemon emerged from an egg and shaped all there is in this world.
493,24,It is told in mythology that this Pokemon was born before the universe even existed.
493,25,According to the legends of Sinnoh this Pokemon emerged from an egg and shaped all there is in this world.
493,26,It is told in mythology that this Pokemon was born before the universe even existed.
