id,pokedex_version_id,flavor_text
331,7,CACNEA lives in arid locations such as deserts. It releases a strong aroma from its flower to attract prey.When prey comes near this Pokemon shoots sharp thorns from its body to bring the victim down.
331,8,The more arid and harsh the environment the more pretty and fragrant a flower CACNEA grows.This Pokemon battles by wildly swinging its thorny arms.
331,9,CACNEA live in deserts with virtually no rainfall. It battles by swinging its thick spiked arms. Once a year a yellow flower blooms.
331,10,It prefers harsh environments such as deserts. It can survive for 30 days on water stored in its body.
331,11,It prefers harsh environments such as deserts. It can survive for 30 days on water stored in its body.
331,12,By storing water in its body this desert dweller can survive for 30 days without water.
331,13,By storing water in its body this desert dweller can survive for 30 days without water.
331,14,By storing water in its body this desert dweller can survive for 30 days without water.
331,15,It lives in arid locations. Its yellow flowers bloom once a year.
331,16,It lives in arid locations. Its yellow flowers bloom once a year.
331,17,By storing water in its body this desert dweller can survive for 30 days without water.
331,18,By storing water in its body this desert dweller can survive for 30 days without water.
331,21,By storing water in its body this desert dweller can survive for 30 days without water.
331,22,By storing water in its body this desert dweller can survive for 30 days without water.
331,23,It lives in arid locations. Its yellow flowers bloom once a year.
331,24,It prefers harsh environments such as deserts. It can survive for 30 days on water stored in its body.
331,25,Cacnea lives in arid locations such as deserts. It releases a strong aroma from its flower to attract prey. When prey comes near this Pokemon shoots sharp thorns from its body to bring the victim down.
331,26,The more arid and harsh the environment the more pretty and fragrant a flower Cacnea grows. This Pokemon battles by wildly swinging its thorny arms.
