id,pokedex_version_id,game_name,flavor_text
433,12,Diamond,It emits cries by agitating an orb at the back of its throat. It moves with flouncing hops.
433,13,Pearl,Each time it hops it makes a ringing sound. It deafens foes by emitting high-frequency cries.
433,14,Platinum,There is an orb inside its mouth. When it hops the orb bounces all over and makes a ringing sound.
433,15,HeartGold,It emits high-frequency cries that people can't hear. Once it starts it can cry for an awfully long time. 
433,16,SoulSilver,It emits high-frequency cries that people can't hear. Once it starts it can cry for an awfully long time. 
433,17,Black,There is an orb inside its mouth. When it hops the orb bounces all over and makes a ringing sound.
433,18,White,There is an orb inside its mouth. When it hops the orb bounces all over and makes a ringing sound.
433,21,Black 2,There is an orb inside its mouth. When it hops the orb bounces all over and makes a ringing sound.
433,22,White 2,There is an orb inside its mouth. When it hops the orb bounces all over and makes a ringing sound.
433,23,X,Each time it hops it makes a ringing sound. It deafens foes by emitting high-frequency cries.
433,24,Y,There is an orb inside its mouth. When it hops the orb bounces all over and makes a ringing sound.
433,25,Omega Ruby,Each time it hops it makes a ringing sound. It deafens foes by emitting high-frequency cries.
433,26,Alpha Sapphire,There is an orb inside its mouth. When it hops the orb bounces all over and makes a ringing sound.
