pokemon_id,version_group_id,move_name,level,type,power,accuracy
459,8,Leer,1,normal,-,100
459,8,Powder Snow,1,ice,40,100
459,9,Leer,1,normal,-,100
459,9,Powder Snow,1,ice,40,100
459,10,Leer,1,normal,-,100
459,10,Powder Snow,1,ice,40,100
459,11,Leer,1,normal,-,100
459,11,Powder Snow,1,ice,40,100
459,14,Leer,1,normal,-,100
459,14,Powder Snow,1,ice,40,100
459,15,Leer,1,normal,-,100
459,15,Powder Snow,1,ice,40,100
459,16,Leer,1,normal,-,100
459,16,Powder Snow,1,ice,40,100
459,8,Razor Leaf,5,grass,55,95
459,9,Razor Leaf,5,grass,55,95
459,10,Razor Leaf,5,grass,55,95
459,11,Razor Leaf,5,grass,55,95
459,14,Razor Leaf,5,grass,55,95
459,15,Razor Leaf,5,grass,55,95
459,16,Razor Leaf,5,grass,55,95
459,8,Icy Wind,9,ice,55,95
459,9,Icy Wind,9,ice,55,95
459,10,Icy Wind,9,ice,55,95
459,11,Icy Wind,9,ice,55,95
459,14,Icy Wind,9,ice,55,95
459,15,Icy Wind,9,ice,55,95
459,16,Icy Wind,9,ice,55,95
459,8,Grass Whistle,13,grass,-,55
459,9,Grass Whistle,13,grass,-,55
459,10,Grass Whistle,13,grass,-,55
459,11,Grass Whistle,13,grass,-,55
459,14,Grass Whistle,13,grass,-,55
459,15,Grass Whistle,13,grass,-,55
459,16,Grass Whistle,13,grass,-,55
459,8,Swagger,17,normal,-,90
459,9,Swagger,17,normal,-,90
459,10,Swagger,17,normal,-,90
459,11,Swagger,17,normal,-,90
459,14,Swagger,17,normal,-,90
459,15,Swagger,17,normal,-,90
459,16,Swagger,17,normal,-,90
459,8,Mist,21,ice,-,-
459,9,Mist,21,ice,-,-
459,10,Mist,21,ice,-,-
459,11,Mist,21,ice,-,-
459,14,Mist,21,ice,-,-
459,15,Mist,21,ice,-,-
459,16,Mist,21,ice,-,-
459,8,Ice Shard,26,ice,40,100
459,9,Ice Shard,26,ice,40,100
459,10,Ice Shard,26,ice,40,100
459,11,Ice Shard,26,ice,40,100
459,14,Ice Shard,26,ice,40,100
459,15,Ice Shard,26,ice,40,100
459,16,Ice Shard,26,ice,40,100
459,8,Ingrain,31,grass,-,-
459,9,Ingrain,31,grass,-,-
459,10,Ingrain,31,grass,-,-
459,11,Ingrain,31,grass,-,-
459,14,Ingrain,31,grass,-,-
459,15,Ingrain,31,grass,-,-
459,16,Ingrain,31,grass,-,-
459,8,Wood Hammer,36,grass,120,100
459,9,Wood Hammer,36,grass,120,100
459,10,Wood Hammer,36,grass,120,100
459,11,Wood Hammer,36,grass,120,100
459,14,Wood Hammer,36,grass,120,100
459,15,Wood Hammer,36,grass,120,100
459,16,Wood Hammer,36,grass,120,100
459,8,Blizzard,41,ice,110,70
459,9,Blizzard,41,ice,110,70
459,10,Blizzard,41,ice,110,70
459,11,Blizzard,41,ice,110,70
459,14,Blizzard,41,ice,110,70
459,15,Blizzard,41,ice,110,70
459,16,Blizzard,41,ice,110,70
459,8,Sheer Cold,46,ice,-,30
459,9,Sheer Cold,46,ice,-,30
459,10,Sheer Cold,46,ice,-,30
459,11,Sheer Cold,46,ice,-,30
459,14,Sheer Cold,46,ice,-,30
459,15,Sheer Cold,46,ice,-,30
459,16,Sheer Cold,46,ice,-,30
