id,pokedex_version_id,flavor_text
55,1,Often seen swim ming elegantly by lake shores. Itis often mistaken for the Japanese monster Kappa.
55,2,Often seen swim ming elegantly by lake shores. Itis often mistaken for the Japanese monster Kappa.
55,3,Its slim and long limbs end in broad flippers. Theyare used for swim ming gracefully in lakes.
55,4,When it swims at full speed using its long webbedlimbs its fore head somehow be gins to glow.
55,5,It appears by waterways at dusk. It may use tele kinetic powers if its forehead glows mysteriously.
55,6,It swims grace fully along on the quiet slow-movingrivers and lakes of which it is so fond.
55,7,The webbed flippers on its forelegs and hind legs and the streamlined body of GOLDUCK give it frightening speed.This Pokemon is definitely much faster than even the most athletic swimmer.
55,8,GOLDUCK is the fastest swimmer among all Pokemon. It swims effortlessly even in a rough stormy sea.It sometimes rescues people from wrecked ships floundering in high seas.
55,9,A GOLDUCK is an adept swimmer. It sometimes joins competitive swimmers in training. It uses psychic powers when its forehead shimmers with light.
55,10,The forelegs are webbed helping to make it an adept swimmer. It can be seen swimming elegantly in lakes etc.
55,11,Often seen swimming elegantly by lakeshores. It is often mistaken for the Japanese monster Kappa.
55,12,A Pokemon that lives in lakes. It swims faster than any human swimming champion.
55,13,The flippers of its well-developed limbs give it shocking speed. It is the best swimmer among Pokemon.
55,14,It is seen swimming dynamically and elegantly using its well-developed limbs and flippers.
55,15,When it swims at full speed using its long webbed limbs its forehead somehow begins to glow.
55,16,It appears by waterways at dusk. It may use telekinetic powers if its forehead glows mysteriously.
55,17,It is seen swimming dynamically and elegantly using its well-developed limbs and flippers.
55,18,It is seen swimming dynamically and elegantly using its well-developed limbs and flippers.
55,21,When its forehead shines mysteriously Golduck can use the full extent of its power.
55,22,When its forehead shines mysteriously Golduck can use the full extent of its power.
55,23,It appears by waterways at dusk. It may use telekinetic powers if its forehead glows mysteriously.
55,24,The forelegs are webbed helping to make it an adept swimmer. It can be seen swimming elegantly in lakes etc.
55,25,The webbed flippers on its forelegs and hind legs and the streamlined body of Golduck give it frightening speed. This Pokemon is definitely much faster than even the most athletic swimmer.
55,26,Golduck is the fastest swimmer among all Pokemon. It swims effortlessly even in a rough stormy sea. It sometimes rescues people from wrecked ships floundering in high seas.
