id,pokedex_version_id,flavor_text
57,1,Always furious and tenacious to boot. It will notabandon chasing its quarry until it is caught.
57,2,Always furious and tenacious to boot. It will notabandon chasing its quarry until it is caught.
57,3,It stops being angry only when nobody else isaround. To view this moment is very difficult.
57,4,If approached while asleep it may awaken andangrily give chase in a groggy state of semi-sleep.
57,5,It becomes wildly furious if it even senses someonelooking at it. It chases anyone that meets its glare.
57,6,It will beat up anyone who makes it mad even if ithas to chase them until the end of the world.
57,7,When PRIMEAPE becomes furious its blood circulation is boosted. In turn its muscles are made even stronger.However it also becomes much less intelligent at the same time.
57,8,When PRIMEAPE becomes furious its blood circulation is boosted. In turn its muscles are made even stronger.However it also becomes much less intelligent at the same time.
57,9,When it becomes furious its blood circulation becomes more robust and its muscles are made stronger. But it also becomes much less intelligent.
57,10,It is always outrageously furious. If it gives chase it will tenaciously track the target no matter how far.
57,11,Always furious and tenacious to boot. It will not abandon chasing its quarry until it catches up.
57,12,It grows angry if you see its eyes and gets angrier if you run. If you beat it it gets even madder.
57,13,It grows angry if you see its eyes and gets angrier if you run. If you beat it it gets even madder.
57,14,It grows angry if you see its eyes and gets angrier if you run. If you beat it it gets even madder.
57,15,If approached while asleep it may awaken and angrily give chase in a groggy state of semi-sleep.
57,16,It becomes wildly furious if it even senses someone looking at it. It chases anyone that meets its glare.
57,17,It grows angry if you see its eyes and gets angrier if you run. If you beat it it gets even madder.
57,18,It grows angry if you see its eyes and gets angrier if you run. If you beat it it gets even madder.
57,21,It grows angry if you see its eyes and gets angrier if you run. If you beat it it gets even madder.
57,22,It grows angry if you see its eyes and gets angrier if you run. If you beat it it gets even madder.
57,23,It stops being angry only when nobody else is around. To view this moment is very difficult.
57,24,It is always outrageously furious. If it gives chase it will tenaciously track the target no matter how far.
57,25,When Primeape becomes furious its blood circulation is boosted. In turn its muscles are made even stronger. However it also becomes much less intelligent at the same time.
57,26,When Primeape becomes furious its blood circulation is boosted. In turn its muscles are made even stronger. However it also becomes much less intelligent at the same time.
