id,pokedex_version_id,flavor_text
172,4,It is not yet skilled at storing electricity.It may send out a jolt if amused or startled.
172,5,Despite its small size it can zap even adult humans.However if it does so it also surprises itself.
172,6,It is unskilled at storing electric power. Any kind ofshock causes it to discharge energy spontaneously.
172,7,PICHU charges itself with electricity more easily on days with thunderclouds or when the air is very dry.You can hear the crackling of static electricity coming off this Pokemon.
172,8,When PICHU plays with others it may short out electricity with another PICHU creating a shower of sparks.In that event this Pokemon will begin crying startled by the flash of sparks.
172,9,It is still inept at retaining electricity. When it is startled it discharges power accidentally. It gets better at holding power as it grows older.
172,10,Despite its small size it can zap even adult humans. However if it does so it also surprises itself.
172,11,It is not yet skilled at storing electricity. It may send out a jolt if amused or startled.
172,12,The electric pouches on its cheeks are still small. They cannot store much electricity yet.
172,13,It plays with others by touching tails and setting off sparks. This appears to be a test of courage.
172,14,The electric sacs in its cheeks are small. If even a little electricity leaks it becomes shocked.
172,15,It is not yet skilled at storing electricity. It may send out a jolt if amused or startled.
172,16,Despite its small size it can zap even adult humans. However if it does so it also surprises itself.
172,17,The electric sacs in its cheeks are small. If even a little electricity leaks it becomes shocked.
172,18,The electric sacs in its cheeks are small. If even a little electricity leaks it becomes shocked.
172,21,The electric sacs in its cheeks are small. If even a little electricity leaks it becomes shocked.
172,22,The electric sacs in its cheeks are small. If even a little electricity leaks it becomes shocked.
172,23,It plays with others by touching tails and setting off sparks. This appears to be a test of courage.
172,24,It is not yet skilled at storing electricity. It may send out a jolt if amused or startled.
172,25,Pichu charges itself with electricity more easily on days with thunderclouds or when the air is very dry. You can hear the crackling of static electricity coming off this Pokemon.
172,26,When Pichu plays with others it may short out electricity with another Pichu creating a shower of sparks. In that event this Pokemon will begin crying startled by the flash of sparks.
