id,pokedex_version_id,flavor_text
180,4,As a result of storing too much electricity itdeveloped patches where even downy wool won't grow.
180,5,Its fluffy fleece easily stores electricity. Itsrubbery hide keeps it from being electrocuted.
180,6,Because of its rubbery electric ity-resistantskin it can store lots of electric ity in its fur.
180,7,FLAAFFY's wool quality changes so that it can generate a high amount of static electricity with a small amount of wool.The bare and slick parts of its hide are shielded against electricity.
180,8,FLAAFFY's wool quality changes so that it can generate a high amount of static electricity with a small amount of wool.The bare and slick parts of its hide are shielded against electricity.
180,9,Its fleece quality changes to generate strong static electricity with a small amount of wool. The bare slick parts of its hide are shielded against electricity.
180,10,Its fluffy fleece easily stores electricity. Its rubbery hide keeps it from being electrocuted.
180,11,As a result of storing too much electricity it developed patches where even downy wool won't grow.
180,12,If its coat becomes fully charged with electricity its tail lights up. It fires hair that zaps on impact.
180,13,If its coat becomes fully charged with electricity its tail lights up. It fires hair that zaps on impact.
180,14,If its coat becomes fully charged with electricity its tail lights up. It fires hair that zaps on impact.
180,15,As a result of storing too much electricity it developed patches where even downy wool won't grow.
180,16,Its fluffy fleece easily stores electricity. Its rubbery hide keeps it from being electrocuted.
180,17,If its coat becomes fully charged with electricity its tail lights up. It fires hair that zaps on impact.
180,18,If its coat becomes fully charged with electricity its tail lights up. It fires hair that zaps on impact.
180,21,Not even downy wool will grow on its rubbery nonconductive patches of skin that prevent electrical shock.
180,22,Not even downy wool will grow on its rubbery nonconductive patches of skin that prevent electrical shock.
180,23,Its fluffy fleece easily stores electricity. Its rubbery hide keeps it from being electrocuted.
180,24,If its coat becomes fully charged with electricity its tail lights up. It fires hair that zaps on impact.
180,25,Flaaffy's wool quality changes so that it can generate a high amount of static electricity with a small amount of wool. The bare and slick parts of its hide are shielded against electricity.
180,26,Flaaffy's wool quality changes so that it can generate a high amount of static electricity with a small amount of wool. The bare and slick parts of its hide are shielded against electricity.
