id,pokedex_version_id,flavor_text
320,7,WAILMER's nostrils are located above its eyes. This playful Pokemon loves to startle people by forcefully snortingout seawater it stores inside its body out of its nostrils.
320,8,WAILMER can store water inside its body to transform itself into a ball for bouncing around on the ground.By filling itself up with more water this Pokemon can elevate the height of its bounces.
320,9,While this Pokemon usually lives in the sea it can survive on land although not too long. It loses vitality if its body becomes dried out.
320,10,When it sucks in a large volume of seawater it becomes like a big bouncy ball. It eats a ton of food daily.
320,11,When it sucks in a large volume of seawater it becomes like a big bouncy ball. It eats a ton of food daily.
320,12,On sunny days it lands on beaches to bounce like a ball and play. It spouts water from its nose.
320,13,On sunny days it lands on beaches to bounce like a ball and play. It spouts water from its nose.
320,14,On sunny days it lands on beaches to bounce like a ball and play. It spouts water from its nose.
320,15,It bounces playfully like a ball. The more seawater it swallows the higher it bounces.
320,16,It bounces playfully like a ball. The more seawater it swallows the higher it bounces.
320,17,On sunny days it lands on beaches to bounce like a ball and play. It spouts water from its nose.
320,18,On sunny days it lands on beaches to bounce like a ball and play. It spouts water from its nose.
320,21,It eats one ton of food every day. It plays by shooting stored seawater out its blowholes with great force.
320,22,It eats one ton of food every day. It plays by shooting stored seawater out its blowholes with great force.
320,23,It bounces playfully like a ball. The more seawater it swallows the higher it bounces.
320,24,It eats one ton of food every day. It plays by shooting stored seawater out its blowholes with great force.
320,25,Wailmer's nostrils are located above its eyes. This playful Pokemon loves to startle people by forcefully snorting out seawater it stores inside its body out of its nostrils.
320,26,Wailmer can store water inside its body to transform itself into a ball for bouncing around on the ground. By filling itself up with more water this Pokemon can elevate the height of its bounces.
