id,pokedex_version_id,game_name,flavor_text
416,12,Diamond,Its abdomen is a honeycomb for grubs. It raises its grubs on honey collected by COMBEE.
416,13,Pearl,When endangered grubs from its six-cell honeycomb strike back. There is only one in a colony. 
416,14,Platinum,It releases various pheromones to make the grubs in its body do its bidding while fighting foes.
416,15,HeartGold,It raises grubs in the holes in its body. It secretes pheromones to control COMBEE.
416,16,SoulSilver,It raises grubs in the holes in its body. It secretes pheromones to control COMBEE.
416,17,Black,It releases various pheromones to make the grubs in its body do its bidding while fighting foes.
416,18,White,It releases various pheromones to make the grubs in its body do its bidding while fighting foes.
416,21,Black 2,It houses its colony in cells in its body and releases various pheromones to make those grubs do its bidding.
416,22,White 2,It houses its colony in cells in its body and releases various pheromones to make those grubs do its bidding.
416,23,X,It houses its colony in cells in its body and releases various pheromones to make those grubs do its bidding.
416,24,Y,Its abdomen is a honeycomb for grubs. It raises its grubs on honey collected by Combee.
416,25,Omega Ruby,It houses its colony in cells in its body and releases various pheromones to make those grubs do its bidding.
416,26,Alpha Sapphire,Its abdomen is a honeycomb for grubs. It raises its grubs on honey collected by Combee.
