id,pokedex_version_id,game_name,flavor_text
454,12,Diamond,Its knuckle claws secrete a toxin so vile that even a scratch could prove fatal.
454,13,Pearl,The toxin made in its poison sacs is pumped to the knuckle claws through tubes down its arms.
454,14,Platinum,It has a poison sac at its throat. When it croaks the stored poison is churned for greater potency.
454,15,HeartGold,Swaying and dodging the attacks of its foes it weaves its flexible body in close then lunges out with its poisonous claws.
454,16,SoulSilver,Swaying and dodging the attacks of its foes it weaves its flexible body in close then lunges out with its poisonous claws.
454,17,Black,It has a poison sac at its throat. When it croaks the stored poison is churned for greater potency.
454,18,White,It has a poison sac at its throat. When it croaks the stored poison is churned for greater potency.
454,21,Black 2,The croaking that Toxicroak produces before a battle is for churning the poison it has stored in its poison sac.
454,22,White 2,The croaking that Toxicroak produces before a battle is for churning the poison it has stored in its poison sac.
454,23,X,It has a poison sac at its throat. When it croaks the stored poison is churned for greater potency.
454,24,Y,Its knuckle claws secrete a toxin so vile that even a scratch could prove fatal.
454,25,Omega Ruby,It has a poison sac at its throat. When it croaks the stored poison is churned for greater potency.
454,26,Alpha Sapphire,Its knuckle claws secrete a toxin so vile that even a scratch could prove fatal.
