id,pokedex_version_id,game_name,flavor_text
43,1,Red,During the day it keeps its face buried in theground. At night it wanders around sowing its seeds.
43,2,Blue,During the day it keeps its face buried in theground. At night it wanders around sowing its seeds.
43,3,Yellow,It may be mistaken for a clump of weeds. If you tryto yank it out of the ground it shrieks horribly.
43,4,Gold,Awakened by moon light it roams actively at night.In the day it stays quietly underground.
43,5,Silver,If exposed to moonlight it starts to move.It roams far and wide at night to scatter its seeds.
43,6,Crystal,During the day it stays in the cold underground toavoid the sun. It grows by bath ing in moonlight.
43,7,Ruby,During the daytime ODDISH buries itself in soil to absorb nutrients from the ground using its entire body.The more fertile the soil the glossier its leaves become.
43,8,Sapphire,ODDISH searches for fertile nutrient- rich soil then plants itself. During the daytime while it is planted this Pokemon's feet are thought to change shape and become similar to the roots of trees.
43,9,Emerald,This Pokemon grows by absorbing moonlight. During the daytime it buries itself in the ground leaving only its leaves exposed to avoid detection by its enemies.
43,10,FireRed,Its scientific name is 'Oddium Wanderus.' At night it is said to walk nearly 1 000 feet on its two roots.
43,11,LeafGreen,During the day it keeps its face buried in the ground. At night it wanders around sowing its seeds.
43,12,Diamond,It often plants its root feet in the ground during the day and sows seeds as it walks about at night.
43,13,Pearl,It often plants its root feet in the ground during the day and sows seeds as it walks about at night.
43,14,Platinum,It often plants its root feet in the ground during the day and sows seeds as it walks about at night.
43,15,HeartGold,Awakened by moonlight it roams actively at night. In the day it stays quietly underground.
43,16,SoulSilver,If exposed to moonlight it starts to move. It roams far and wide at night to scatter its seeds.
43,17,Black,It often plants its root feet in the ground during the day and sows seeds as it walks about at night.
43,18,White,It often plants its root feet in the ground during the day and sows seeds as it walks about at night.
43,21,Black 2,It often plants its root feet in the ground during the day and sows seeds as it walks about at night.
43,22,White 2,It often plants its root feet in the ground during the day and sows seeds as it walks about at night.
43,23,X,During the day it stays in the cold underground to avoid the sun. It grows by bathing in moonlight.
43,24,Y,Its scientific name is 'Oddium Wanderus.' At night it is said to walk nearly 1 000 feet on its two roots. 
43,25,Omega Ruby,During the daytime Oddish buries itself in soil to absorb nutrients from the ground using its entire body. The more fertile the soil the glossier its leaves become.
43,26,Alpha Sapphire,Oddish searches for fertile nutrient-rich soil then plants itself. During the daytime while it is planted this Pokemon's feet are thought to change shape and become similar to the roots of trees.
