pokemon_id,identifier,version_group_id,move_id,move_name,pokemon_move_method_id,level,order
327,spinda,5,33,Tackle,1,1,
327,spinda,5,37,Thrash,1,56,
327,spinda,5,38,Double-Edge,1,45,
327,spinda,5,60,Psybeam,1,16,
327,spinda,5,95,Hypnosis,1,23,
327,spinda,5,146,Dizzy Punch,1,27,
327,spinda,5,175,Flail,1,49,
327,spinda,5,185,Feint Attack,1,12,
327,spinda,5,244,Psych Up,1,38,
327,spinda,5,253,Uproar,1,5,
327,spinda,5,298,Teeter Dance,1,34,
327,spinda,6,33,Tackle,1,1,
327,spinda,6,37,Thrash,1,56,
327,spinda,6,38,Double-Edge,1,45,
327,spinda,6,60,Psybeam,1,16,
327,spinda,6,95,Hypnosis,1,23,
327,spinda,6,146,Dizzy Punch,1,27,
327,spinda,6,175,Flail,1,49,
327,spinda,6,185,Feint Attack,1,12,
327,spinda,6,244,Psych Up,1,38,
327,spinda,6,253,Uproar,1,5,
327,spinda,6,298,Teeter Dance,1,34,
327,spinda,7,33,Tackle,1,1,
327,spinda,7,37,Thrash,1,56,
327,spinda,7,38,Double-Edge,1,45,
327,spinda,7,60,Psybeam,1,16,
327,spinda,7,95,Hypnosis,1,23,
327,spinda,7,146,Dizzy Punch,1,27,
327,spinda,7,175,Flail,1,49,
327,spinda,7,185,Feint Attack,1,12,
327,spinda,7,244,Psych Up,1,38,
327,spinda,7,253,Uproar,1,5,
327,spinda,7,298,Teeter Dance,1,34,
327,spinda,8,33,Tackle,1,1,
327,spinda,8,37,Thrash,1,55,
327,spinda,8,38,Double-Edge,1,46,
327,spinda,8,60,Psybeam,1,19,
327,spinda,8,95,Hypnosis,1,23,
327,spinda,8,146,Dizzy Punch,1,28,
327,spinda,8,175,Flail,1,50,
327,spinda,8,185,Feint Attack,1,14,
327,spinda,8,244,Psych Up,1,41,
327,spinda,8,253,Uproar,1,5,
327,spinda,8,298,Teeter Dance,1,37,
327,spinda,8,383,Copycat,1,10,
327,spinda,8,389,Sucker Punch,1,32,
327,spinda,9,33,Tackle,1,1,
327,spinda,9,37,Thrash,1,55,
327,spinda,9,38,Double-Edge,1,46,
327,spinda,9,60,Psybeam,1,19,
327,spinda,9,95,Hypnosis,1,23,
327,spinda,9,146,Dizzy Punch,1,28,
327,spinda,9,175,Flail,1,50,
327,spinda,9,185,Feint Attack,1,14,
327,spinda,9,244,Psych Up,1,41,
327,spinda,9,253,Uproar,1,5,
327,spinda,9,298,Teeter Dance,1,37,
327,spinda,9,383,Copycat,1,10,
327,spinda,9,389,Sucker Punch,1,32,
327,spinda,10,33,Tackle,1,1,
327,spinda,10,37,Thrash,1,55,
327,spinda,10,38,Double-Edge,1,46,
327,spinda,10,60,Psybeam,1,19,
327,spinda,10,95,Hypnosis,1,23,
327,spinda,10,146,Dizzy Punch,1,28,
327,spinda,10,175,Flail,1,50,
327,spinda,10,185,Feint Attack,1,14,
327,spinda,10,244,Psych Up,1,41,
327,spinda,10,253,Uproar,1,5,
327,spinda,10,298,Teeter Dance,1,37,
327,spinda,10,383,Copycat,1,10,
327,spinda,10,389,Sucker Punch,1,32,
327,spinda,11,33,Tackle,1,1,
327,spinda,11,37,Thrash,1,55,
327,spinda,11,38,Double-Edge,1,46,
327,spinda,11,60,Psybeam,1,19,
327,spinda,11,95,Hypnosis,1,23,
327,spinda,11,146,Dizzy Punch,1,28,
327,spinda,11,175,Flail,1,50,
327,spinda,11,185,Feint Attack,1,14,
327,spinda,11,244,Psych Up,1,41,
327,spinda,11,253,Uproar,1,5,
327,spinda,11,298,Teeter Dance,1,37,
327,spinda,11,383,Copycat,1,10,
327,spinda,11,389,Sucker Punch,1,32,
327,spinda,12,33,Tackle,1,1,
327,spinda,12,37,Thrash,1,56,
327,spinda,12,38,Double-Edge,1,45,
327,spinda,12,60,Psybeam,1,16,
327,spinda,12,95,Hypnosis,1,23,
327,spinda,12,146,Dizzy Punch,1,27,
327,spinda,12,175,Flail,1,49,
327,spinda,12,185,Feint Attack,1,12,
327,spinda,12,244,Psych Up,1,38,
327,spinda,12,253,Uproar,1,5,
327,spinda,12,298,Teeter Dance,1,34,
327,spinda,13,33,Tackle,1,1,
327,spinda,13,37,Thrash,1,56,
327,spinda,13,38,Double-Edge,1,45,
327,spinda,13,60,Psybeam,1,16,
327,spinda,13,95,Hypnosis,1,23,
327,spinda,13,146,Dizzy Punch,1,27,
327,spinda,13,175,Flail,1,49,
327,spinda,13,185,Feint Attack,1,12,
327,spinda,13,244,Psych Up,1,38,
327,spinda,13,253,Uproar,1,5,
327,spinda,13,298,Teeter Dance,1,34,
327,spinda,14,33,Tackle,1,1,
327,spinda,14,37,Thrash,1,55,
327,spinda,14,38,Double-Edge,1,46,
327,spinda,14,60,Psybeam,1,19,
327,spinda,14,95,Hypnosis,1,23,
327,spinda,14,146,Dizzy Punch,1,28,
