id,pokedex_version_id,flavor_text
396,12,They flock in great numbers. Though small they flap their wings with great power.
396,13,Usually with a large flock it is barely noticeable when alone. Its cries are very strident.
396,14,Because they are weak individually they form groups. However they bicker if the group grows too big.
396,15,They flock around mountains and fields chasing after bug Pokemon. Their singing is noisy and annoying.
396,16,They flock around mountains and fields chasing after bug Pokemon. Their singing is noisy and annoying.
396,17,Because they are weak individually they form groups. However they bicker if the group grows too big.
396,18,Because they are weak individually they form groups. However they bicker if the group grows too big.
396,21,Because they are weak individually they form groups. However they bicker if the group grows too big.
396,22,Because they are weak individually they form groups. However they bicker if the group grows too big.
396,23,They flock in great numbers. Though small they flap their wings with great power.
396,24,They flock around mountains and fields chasing after bug Pokemon. Their singing is noisy and annoying.
396,25,They flock in great numbers. Though small they flap their wings with great power.
396,26,They flock around mountains and fields chasing after bug Pokemon. Their singing is noisy and annoying.
