id,pokedex_version_id,flavor_text
93,1,Because of its ability to slip through blockwalls it is said to be from an other dimension.
93,2,Because of its ability to slip through blockwalls it is said to be from an other dimension.
93,3,By licking it saps the victim's life. It causesshaking that won't stop until the victim's demise.
93,4,In total darkness where nothing is visible HAUNTERlurks silently stalking its next victim.
93,5,Its tongue is made of gas. If licked its victim startsshaking constantly until death even tually comes.
93,6,It hides in the dark planning to take the life ofthe next living thing that wanders close by.
93,7,HAUNTER is a dangerous Pokemon. If one beckons you while floating in darkness you must never approach it.This Pokemon will try to lick you with its tongue and steal your life away.
93,8,HAUNTER is a dangerous Pokemon. If one beckons you while floating in darkness you must never approach it.This Pokemon will try to lick you with its tongue and steal your life away.
93,9,If a HAUNTER beckons you while it is floating in darkness don't approach it. This Pokemon will try to lick you with its tongue and steal your life away.
93,10,If you get the feeling of being watched in darkness when nobody is around HAUNTER is there.
93,11,Because of its ability to slip through block walls it is said to be from another dimension.
93,12,It can slip through any obstacle. It lurks inside walls to keep an eye on its foes.
93,13,It licks with its gaseous tongue to steal the victim's life force. It lurks in darkness for prey.
93,14,It likes to lurk in the dark and tap shoulders with a gaseous hand. Its touch causes endless shuddering.
93,15,In total darkness where nothing is visible HAUNTER lurks silently stalking its next victim.
93,16,Its tongue is made of gas. If licked its victim starts shaking constantly until death eventually comes.
93,17,It likes to lurk in the dark and tap shoulders with a gaseous hand. Its touch causes endless shuddering.
93,18,It likes to lurk in the dark and tap shoulders with a gaseous hand. Its touch causes endless shuddering.
93,21,It likes to lurk in the dark and tap shoulders with a gaseous hand. Its touch causes endless shuddering.
93,22,It likes to lurk in the dark and tap shoulders with a gaseous hand. Its touch causes endless shuddering.
93,23,If you get the feeling of being watched in darkness when nobody is around Haunter is there.
93,24,It licks with its gaseous tongue to steal the victim's life force. It lurks in darkness for prey.
93,25,Haunter is a dangerous Pokemon. If one beckons you while floating in darkness you must never approach it. This Pokemon will try to lick you with its tongue and steal your life away.
93,26,Haunter is a dangerous Pokemon. If one beckons you while floating in darkness you must never approach it. This Pokemon will try to lick you with its tongue and steal your life away.
