id,pokedex_version_id,game_name,flavor_text
391,12,Diamond,To intimidate attackers it stretches the fire on its tail to make itself appear bigger.
391,13,Pearl,It uses ceilings and walls to launch aerial attacks. Its fiery tail is but one weapon.
391,14,Platinum,It skillfully controls the intensity of the fire on its tail to keep its foes at an ideal distance.
391,15,HeartGold,A bigger fire on its tail and a brighter blue pattern on its face means its rank in its pack is higher.
391,16,SoulSilver,A bigger fire on its tail and a brighter blue pattern on its face means its rank in its pack is higher.
391,17,Black,It skillfully controls the intensity of the fire on its tail to keep its foes at an ideal distance.
391,18,White,It skillfully controls the intensity of the fire on its tail to keep its foes at an ideal distance.
391,21,Black 2,It skillfully controls the intensity of the fire on its tail to keep its foes at an ideal distance.
391,22,White 2,It skillfully controls the intensity of the fire on its tail to keep its foes at an ideal distance.
391,23,X,It skillfully controls the intensity of the fire on its tail to keep its foes at an ideal distance.
391,24,Y,It uses ceilings and walls to launch aerial attacks. Its fiery tail is but one weapon.
391,25,Omega Ruby,It skillfully controls the intensity of the fire on its tail to keep its foes at an ideal distance.
391,26,Alpha Sapphire,It uses ceilings and walls to launch aerial attacks. Its fiery tail is but one weapon.
