id,pokedex_version_id,flavor_text
260,7,SWAMPERT is very strong. It has enough power to easily drag a boulder weighing more than a ton.This Pokemon also has powerful vision that lets it see even in murky water.
260,8,SWAMPERT predicts storms by sensing subtle differences in the sounds of waves and tidal winds with its fins.If a storm is approaching it piles up boulders to protect itself.
260,9,If it senses the approach of a storm and a tidal wave it protects its seaside nest by piling up boulders. It swims as fast as a jet ski.
260,10,Its arms are rock-hard. With one swing they can batter down its foe. It makes its nest on beautiful beaches.
260,11,Its arms are rock-hard. With one swing they can batter down its foe. It makes its nest on beautiful beaches.
260,12,It can swim while towing a large ship. It bashes down foes with a swing of its thick arms.
260,13,It can swim while towing a large ship. It bashes down foes with a swing of its thick arms.
260,14,It can swim while towing a large ship. It bashes down foes with a swing of its thick arms.
260,15,Its arms are hard as rock. With one swing it can break a boulder into pieces.
260,16,Its arms are hard as rock. With one swing it can break a boulder into pieces.
260,17,It can swim while towing a large ship. It bashes down foes with a swing of its thick arms.
260,18,It can swim while towing a large ship. It bashes down foes with a swing of its thick arms.
260,21,It can swim while towing a large ship. It bashes down foes with a swing of its thick arms.
260,22,It can swim while towing a large ship. It bashes down foes with a swing of its thick arms.
260,23,Its arms are hard as rock. With one swing it can break a boulder into pieces.
260,24,It can swim while towing a large ship. It bashes down foes with a swing of its thick arms.
260,25,Swampert is very strong. It has enough power to easily drag a boulder weighing more than a ton. This Pokemon also has powerful vision that lets it see even in murky water.
260,26,Swampert predicts storms by sensing subtle differences in the sounds of waves and tidal winds with its fins. If a storm is approaching it piles up boulders to protect itself.
