id,pokedex_version_id,flavor_text
206,4,When spotted this Pokemon escapes backward by furi ously boring into the ground with its tail.
206,5,If spotted it es capes by burrowing with its tail.It can float just slightly using its wings.
206,6,It hides deep inside caves where no light everreaches it and remains virtually motionless there.
206,7,DUNSPARCE has a drill for its tail. It uses this tail to burrow into the ground backwards.This Pokemon is known to make its nest in complex shapes deep under the ground.
206,8,DUNSPARCE has a drill for its tail. It uses this tail to burrow into the ground backwards.This Pokemon is known to make its nest in complex shapes deep under the ground.
206,9,Its drill-tipped tail is used to burrow into the ground backwards. This Pokemon is known to make its nest in complex shapes deep under the ground.
206,10,If spotted it escapes by burrowing with its tail. It can hover just slightly using its wings.
206,11,When spotted this Pokemon escapes backward by furiously boring into the ground with its tail.
206,12,It digs into the ground with its tail and makes a mazelike nest. It can fly just a little.
206,13,It digs into the ground with its tail and makes a mazelike nest. It can fly just a little.
206,14,It digs into the ground with its tail and makes a mazelike nest. It can fly just a little.
206,15,When spotted this Pokemon escapes backward by furiously boring into the ground with its tail.
206,16,If spotted it escapes by burrowing with its tail. It can float just slightly using its wings.
206,17,It digs into the ground with its tail and makes a mazelike nest. It can fly just a little.
206,18,It digs into the ground with its tail and makes a mazelike nest. It can fly just a little.
206,21,It creates mazes in dark locations. When spotted it flees into the ground by digging with its tail.
206,22,It creates mazes in dark locations. When spotted it flees into the ground by digging with its tail.
206,23,When spotted this Pokemon escapes backward by furiously boring into the ground with its tail.
206,24,It digs into the ground with its tail and makes a mazelike nest. It can fly just a little.
206,25,Dunsparce has a drill for its tail. It uses this tail to burrow into the ground backward. This Pokemon is known to make its nest in complex shapes deep under the ground.
206,26,Dunsparce has a drill for its tail. It uses this tail to burrow into the ground backward. This Pokemon is known to make its nest in complex shapes deep under the ground.
