id,pokedex_version_id,flavor_text
175,4,The shell seems to be filled with joy. It is saidthat it will share good luck when treated kindly.
175,5,A proverb claims that happiness will come to any one who can make a sleeping TOGEPI stand up.
175,6,It is considered to be a symbol of good luck. Itsshell is said to be filled with happiness.
175,7,As its energy TOGEPI uses the positive emotions of compassion and pleasure exuded by people and Pokemon.This Pokemon stores up feelings of happiness inside its shell then shares them with others.
175,8,As its energy TOGEPI uses the positive emotions of compassion and pleasure exuded by people and Pokemon.This Pokemon stores up feelings of happiness inside its shell then shares them with others.
175,9,As its energy it uses the feelings of compassion and pleasure exuded by people and Pokemon. It stores up happy feelings in its shell then shares them out.
175,10,A proverb claims that happiness will come to anyone who can make a sleeping TOGEPI stand up.
175,11,The shell seems to be filled with joy. It is said that it will share good luck when treated kindly.
175,12,Its shell is said to be stuffed with happiness that it shares with kindhearted people.
175,13,Its shell is said to be stuffed with happiness that it shares with kindhearted people.
175,14,It transforms the kindness and joy of others into happiness which it stores in its shell.
175,15,The shell seems to be filled with joy. It is said that it will share good luck when treated kindly.
175,16,A proverb claims that happiness will come to anyone who can make a sleeping TOGEPI stand up.
175,17,It transforms the kindness and joy of others into happiness which it stores in its shell.
175,18,It transforms the kindness and joy of others into happiness which it stores in its shell.
175,21,It transforms the kindness and joy of others into happiness which it stores in its shell.
175,22,It transforms the kindness and joy of others into happiness which it stores in its shell.
175,23,The shell seems to be filled with joy. It is said that it will share good luck when treated kindly.
175,24,A proverb claims that happiness will come to anyone who can make a sleeping Togepi stand up.
175,25,As its energy Togepi uses the positive emotions of compassion and pleasure exuded by people and Pokemon. This Pokemon stores up feelings of happiness inside its shell then shares them with others.
175,26,As its energy Togepi uses the positive emotions of compassion and pleasure exuded by people and Pokemon. This Pokemon stores up feelings of happiness inside its shell then shares them with others.
