id,pokedex_version_id,flavor_text
1,1,A strange seed was planted on its back at birth.The plant sprouts and grows with this Pokemon.
1,2,A strange seed was planted on its back at birth.The plant sprouts and grows with this Pokemon.
1,3,It can go for days without eating a single morsel.In the bulb on its back it stores energy.
1,4,The seed on its back is filled with nutrients.The seed grows steadily larger as its body grows.
1,5,It carries a seed on its back right from birth. As itgrows older the seed also grows larger.
1,6,While it is young it uses the nutrients that arestored in the seeds on its back in order to grow.
1,7,BULBASAUR can be seen napping in bright sunlight. There is a seed on its back.By soaking up the sun's rays the seed grows progressively larger.
1,8,BULBASAUR can be seen napping in bright sunlight. There is a seed on its back.By soaking up the sun's rays the seed grows progressively larger.
1,9,BULBASAUR can be seen napping in bright sunlight. There is a seed on its back. By soaking up the sun's rays the seed grows progressively larger.
1,10,There is a plant seed on its back right from the day this Pokemon is born. The seed slowly grows larger.
1,11,A strange seed was planted on its back at birth. The plant sprouts and grows with this Pokemon.
1,12,For some time after its birth it grows by gaining nourishment from the seed on its back.
1,13,For some time after its birth it grows by gaining nourishment from the seed on its back.
1,14,For some time after its birth it grows by gaining nourishment from the seed on its back.
1,15,The seed on its back is filled with nutrients. The seed grows steadily larger as its body grows.
1,16,It carries a seed on its back right from birth. As it grows older the seed also grows larger.
1,17,For some time after its birth it grows by gaining nourishment from the seed on its back.
1,18,For some time after its birth it grows by gaining nourishment from the seed on its back.
1,21,For some time after its birth it grows by gaining nourishment from the seed on its back.
1,22,For some time after its birth it grows by gaining nourishment from the seed on its back.
1,23,A strange seed was planted on its back at birth. The plant sprouts and grows with this Pokemon.
1,24,For some time after its birth it grows by gaining nourishment from the seed on its back.
1,25,Bulbasaur can be seen napping in bright sunlight. There is a seed on its back. By soaking up the sun's rays the seed grows progressively larger.
1,26,Bulbasaur can be seen napping in bright sunlight. There is a seed on its back. By soaking up the sun's rays the seed grows progressively larger.
