pokemon_id,identifier,version_group_id,move_id,move_name,pokemon_move_method_id,level,order
383,groudon,5,15,Cut,4,0,
383,groudon,5,46,Roar,4,0,
383,groudon,5,53,Flamethrower,4,0,
383,groudon,5,63,Hyper Beam,4,0,
383,groudon,5,70,Strength,4,0,
383,groudon,5,76,Solar Beam,1,65,
383,groudon,5,76,Solar Beam,4,0,
383,groudon,5,85,Thunderbolt,4,0,
383,groudon,5,87,Thunder,4,0,
383,groudon,5,89,Earthquake,1,35,
383,groudon,5,89,Earthquake,4,0,
383,groudon,5,90,Fissure,1,60,
383,groudon,5,91,Dig,4,0,
383,groudon,5,92,Toxic,4,0,
383,groudon,5,104,Double Team,4,0,
383,groudon,5,126,Fire Blast,1,45,
383,groudon,5,126,Fire Blast,4,0,
383,groudon,5,156,Rest,1,50,
383,groudon,5,156,Rest,4,0,
383,groudon,5,163,Slash,1,20,
383,groudon,5,182,Protect,4,0,
383,groudon,5,184,Scary Face,1,5,
383,groudon,5,201,Sandstorm,4,0,
383,groudon,5,216,Return,4,0,
383,groudon,5,218,Frustration,4,0,
383,groudon,5,219,Safeguard,4,0,
383,groudon,5,231,Iron Tail,4,0,
383,groudon,5,237,Hidden Power,4,0,
383,groudon,5,241,Sunny Day,4,0,
383,groudon,5,246,Ancient Power,1,15,
383,groudon,5,249,Rock Smash,4,0,
383,groudon,5,263,Facade,4,0,
383,groudon,5,280,Brick Break,4,0,
383,groudon,5,284,Eruption,1,75,
383,groudon,5,290,Secret Power,4,0,
383,groudon,5,315,Overheat,4,0,
383,groudon,5,317,Rock Tomb,4,0,
383,groudon,5,332,Aerial Ace,4,0,
383,groudon,5,337,Dragon Claw,4,0,
383,groudon,5,339,Bulk Up,1,30,
383,groudon,5,339,Bulk Up,4,0,
383,groudon,5,341,Mud Shot,1,1,
383,groudon,5,351,Shock Wave,4,0,
383,groudon,6,5,Mega Punch,3,0,
383,groudon,6,7,Fire Punch,3,0,
383,groudon,6,9,Thunder Punch,3,0,
383,groudon,6,14,Swords Dance,3,0,
383,groudon,6,15,Cut,4,0,
383,groudon,6,25,Mega Kick,3,0,
383,groudon,6,34,Body Slam,3,0,
383,groudon,6,38,Double-Edge,3,0,
383,groudon,6,46,Roar,4,0,
383,groudon,6,53,Flamethrower,4,0,
383,groudon,6,63,Hyper Beam,4,0,
383,groudon,6,68,Counter,3,0,
383,groudon,6,69,Seismic Toss,3,0,
383,groudon,6,70,Strength,4,0,
383,groudon,6,76,Solar Beam,1,65,
383,groudon,6,76,Solar Beam,4,0,
383,groudon,6,85,Thunderbolt,4,0,
383,groudon,6,86,Thunder Wave,3,0,
383,groudon,6,87,Thunder,4,0,
383,groudon,6,89,Earthquake,1,35,
383,groudon,6,89,Earthquake,4,0,
383,groudon,6,90,Fissure,1,60,
383,groudon,6,91,Dig,4,0,
383,groudon,6,92,Toxic,4,0,
383,groudon,6,102,Mimic,3,0,
383,groudon,6,104,Double Team,4,0,
383,groudon,6,111,Defense Curl,3,0,
383,groudon,6,126,Fire Blast,1,45,
383,groudon,6,126,Fire Blast,4,0,
383,groudon,6,129,Swift,3,0,
383,groudon,6,156,Rest,1,50,
383,groudon,6,156,Rest,4,0,
383,groudon,6,157,Rock Slide,3,0,
383,groudon,6,163,Slash,1,20,
383,groudon,6,164,Substitute,3,0,
383,groudon,6,173,Snore,3,0,
383,groudon,6,182,Protect,4,0,
383,groudon,6,184,Scary Face,1,5,
383,groudon,6,189,Mud-Slap,3,0,
383,groudon,6,201,Sandstorm,4,0,
383,groudon,6,203,Endure,3,0,
383,groudon,6,205,Rollout,3,0,
383,groudon,6,207,Swagger,3,0,
383,groudon,6,210,Fury Cutter,3,0,
383,groudon,6,214,Sleep Talk,3,0,
383,groudon,6,216,Return,4,0,
383,groudon,6,218,Frustration,4,0,
383,groudon,6,219,Safeguard,4,0,
383,groudon,6,223,Dynamic Punch,3,0,
383,groudon,6,231,Iron Tail,4,0,
383,groudon,6,237,Hidden Power,4,0,
383,groudon,6,241,Sunny Day,4,0,
383,groudon,6,244,Psych Up,3,0,
383,groudon,6,246,Ancient Power,1,15,
383,groudon,6,249,Rock Smash,4,0,
383,groudon,6,263,Facade,4,0,
383,groudon,6,280,Brick Break,4,0,
383,groudon,6,284,Eruption,1,75,
383,groudon,6,290,Secret Power,4,0,
383,groudon,6,315,Overheat,4,0,
383,groudon,6,317,Rock Tomb,4,0,
383,groudon,6,332,Aerial Ace,4,0,
383,groudon,6,337,Dragon Claw,4,0,
383,groudon,6,339,Bulk Up,1,30,
383,groudon,6,339,Bulk Up,4,0,
383,groudon,6,341,Mud Shot,1,1,
383,groudon,6,351,Shock Wave,4,0,
383,groudon,7,5,Mega Punch,3,0,
383,groudon,7,14,Swords Dance,3,0,
383,groudon,7,15,Cut,4,0,
383,groudon,7,25,Mega Kick,3,0,
383,groudon,7,34,Body Slam,3,0,
383,groudon,7,38,Double-Edge,3,0,
383,groudon,7,46,Roar,4,0,
383,groudon,7,53,Flamethrower,4,0,
383,groudon,7,63,Hyper Beam,4,0,
383,groudon,7,68,Counter,3,0,
383,groudon,7,69,Seismic Toss,3,0,
383,groudon,7,70,Strength,4,0,
383,groudon,7,76,Solar Beam,1,65,
383,groudon,7,76,Solar Beam,4,0,
383,groudon,7,85,Thunderbolt,4,0,
383,groudon,7,86,Thunder Wave,3,0,
383,groudon,7,87,Thunder,4,0,
383,groudon,7,89,Earthquake,1,35,
383,groudon,7,89,Earthquake,4,0,
383,groudon,7,90,Fissure,1,60,
383,groudon,7,91,Dig,4,0,
383,groudon,7,92,Toxic,4,0,
383,groudon,7,102,Mimic,3,0,
383,groudon,7,104,Double Team,4,0,
383,groudon,7,126,Fire Blast,1,45,
383,groudon,7,126,Fire Blast,4,0,
383,groudon,7,156,Rest,1,50,
383,groudon,7,156,Rest,4,0,
383,groudon,7,157,Rock Slide,3,0,
383,groudon,7,163,Slash,1,20,
383,groudon,7,164,Substitute,3,0,
383,groudon,7,182,Protect,4,0,
383,groudon,7,184,Scary Face,1,5,
383,groudon,7,201,Sandstorm,4,0,
383,groudon,7,216,Return,4,0,
383,groudon,7,218,Frustration,4,0,
383,groudon,7,219,Safeguard,4,0,
383,groudon,7,231,Iron Tail,4,0,
383,groudon,7,237,Hidden Power,4,0,
383,groudon,7,241,Sunny Day,4,0,
383,groudon,7,246,Ancient Power,1,15,
383,groudon,7,249,Rock Smash,4,0,
383,groudon,7,263,Facade,4,0,
383,groudon,7,280,Brick Break,4,0,
383,groudon,7,284,Eruption,1,75,
383,groudon,7,290,Secret Power,4,0,
383,groudon,7,315,Overheat,4,0,
383,groudon,7,317,Rock Tomb,4,0,
383,groudon,7,332,Aerial Ace,4,0,
383,groudon,7,337,Dragon Claw,4,0,
383,groudon,7,339,Bulk Up,1,30,
383,groudon,7,339,Bulk Up,4,0,
383,groudon,7,341,Mud Shot,1,1,
383,groudon,7,351,Shock Wave,4,0,
383,groudon,8,14,Swords Dance,4,0,
383,groudon,8,15,Cut,4,0,
383,groudon,8,46,Roar,4,0,
383,groudon,8,53,Flamethrower,4,0,
383,groudon,8,63,Hyper Beam,4,0,
383,groudon,8,70,Strength,4,0,
383,groudon,8,76,Solar Beam,1,65,
383,groudon,8,76,Solar Beam,4,0,
383,groudon,8,85,Thunderbolt,4,0,
383,groudon,8,86,Thunder Wave,4,0,
383,groudon,8,87,Thunder,4,0,
383,groudon,8,89,Earthquake,1,35,
383,groudon,8,89,Earthquake,4,0,
383,groudon,8,90,Fissure,1,60,
383,groudon,8,91,Dig,4,0,
383,groudon,8,92,Toxic,4,0,
383,groudon,8,104,Double Team,4,0,
383,groudon,8,126,Fire Blast,1,45,
383,groudon,8,126,Fire Blast,4,0,
383,groudon,8,156,Rest,1,50,
383,groudon,8,156,Rest,4,0,
383,groudon,8,157,Rock Slide,4,0,
383,groudon,8,163,Slash,1,20,
383,groudon,8,164,Substitute,4,0,
383,groudon,8,182,Protect,4,0,
383,groudon,8,184,Scary Face,1,5,
383,groudon,8,201,Sandstorm,4,0,
383,groudon,8,203,Endure,4,0,
383,groudon,8,207,Swagger,4,0,
383,groudon,8,214,Sleep Talk,4,0,
383,groudon,8,216,Return,4,0,
383,groudon,8,218,Frustration,4,0,
383,groudon,8,219,Safeguard,4,0,
383,groudon,8,231,Iron Tail,4,0,
383,groudon,8,237,Hidden Power,4,0,
383,groudon,8,241,Sunny Day,4,0,
383,groudon,8,244,Psych Up,4,0,
383,groudon,8,246,Ancient Power,1,15,
383,groudon,8,249,Rock Smash,4,0,
383,groudon,8,263,Facade,4,0,
383,groudon,8,280,Brick Break,4,0,
383,groudon,8,284,Eruption,1,80,
383,groudon,8,290,Secret Power,4,0,
383,groudon,8,315,Overheat,4,0,
383,groudon,8,317,Rock Tomb,4,0,
383,groudon,8,332,Aerial Ace,4,0,
383,groudon,8,337,Dragon Claw,4,0,
383,groudon,8,339,Bulk Up,1,30,
383,groudon,8,339,Bulk Up,4,0,
383,groudon,8,341,Mud Shot,1,1,
383,groudon,8,351,Shock Wave,4,0,
383,groudon,8,363,Natural Gift,4,0,
383,groudon,8,374,Fling,4,0,
383,groudon,8,397,Rock Polish,4,0,
383,groudon,8,406,Dragon Pulse,4,0,
383,groudon,8,411,Focus Blast,4,0,
383,groudon,8,414,Earth Power,1,75,
383,groudon,8,416,Giga Impact,4,0,
383,groudon,8,421,Shadow Claw,4,0,
383,groudon,8,431,Rock Climb,4,0,
383,groudon,8,444,Stone Edge,4,0,
383,groudon,8,446,Stealth Rock,4,0,
383,groudon,9,7,Fire Punch,3,0,
383,groudon,9,9,Thunder Punch,3,0,
383,groudon,9,14,Swords Dance,4,0,
383,groudon,9,15,Cut,4,0,
383,groudon,9,46,Roar,4,0,
383,groudon,9,53,Flamethrower,4,0,
383,groudon,9,63,Hyper Beam,4,0,
383,groudon,9,70,Strength,4,0,
383,groudon,9,76,Solar Beam,1,65,
383,groudon,9,76,Solar Beam,4,0,
383,groudon,9,85,Thunderbolt,4,0,
383,groudon,9,86,Thunder Wave,4,0,
383,groudon,9,87,Thunder,4,0,
383,groudon,9,89,Earthquake,1,35,
383,groudon,9,89,Earthquake,4,0,
383,groudon,9,90,Fissure,1,60,
383,groudon,9,91,Dig,4,0,
383,groudon,9,92,Toxic,4,0,
383,groudon,9,104,Double Team,4,0,
383,groudon,9,126,Fire Blast,1,45,
383,groudon,9,126,Fire Blast,4,0,
383,groudon,9,129,Swift,3,0,
383,groudon,9,156,Rest,1,50,
383,groudon,9,156,Rest,4,0,
383,groudon,9,157,Rock Slide,4,0,
383,groudon,9,163,Slash,1,20,
383,groudon,9,164,Substitute,4,0,
383,groudon,9,173,Snore,3,0,
383,groudon,9,182,Protect,4,0,
383,groudon,9,184,Scary Face,1,5,
383,groudon,9,189,Mud-Slap,3,0,
383,groudon,9,201,Sandstorm,4,0,
383,groudon,9,203,Endure,4,0,
383,groudon,9,205,Rollout,3,0,
383,groudon,9,207,Swagger,4,0,
383,groudon,9,210,Fury Cutter,3,0,
383,groudon,9,214,Sleep Talk,4,0,
383,groudon,9,216,Return,4,0,
383,groudon,9,218,Frustration,4,0,
383,groudon,9,219,Safeguard,4,0,
383,groudon,9,231,Iron Tail,4,0,
383,groudon,9,237,Hidden Power,4,0,
383,groudon,9,241,Sunny Day,4,0,
383,groudon,9,244,Psych Up,4,0,
383,groudon,9,246,Ancient Power,1,15,
383,groudon,9,246,Ancient Power,3,0,
383,groudon,9,249,Rock Smash,4,0,
383,groudon,9,253,Uproar,3,0,
383,groudon,9,263,Facade,4,0,
383,groudon,9,280,Brick Break,4,0,
383,groudon,9,284,Eruption,1,80,
383,groudon,9,290,Secret Power,4,0,
383,groudon,9,315,Overheat,4,0,
383,groudon,9,317,Rock Tomb,4,0,
383,groudon,9,332,Aerial Ace,4,0,
383,groudon,9,337,Dragon Claw,4,0,
383,groudon,9,339,Bulk Up,1,30,
383,groudon,9,339,Bulk Up,4,0,
383,groudon,9,341,Mud Shot,1,1,
383,groudon,9,351,Shock Wave,4,0,
383,groudon,9,363,Natural Gift,4,0,
383,groudon,9,374,Fling,4,0,
383,groudon,9,397,Rock Polish,4,0,
383,groudon,9,406,Dragon Pulse,4,0,
383,groudon,9,411,Focus Blast,4,0,
383,groudon,9,414,Earth Power,1,75,
383,groudon,9,414,Earth Power,3,0,
383,groudon,9,416,Giga Impact,4,0,
383,groudon,9,421,Shadow Claw,4,0,
383,groudon,9,431,Rock Climb,4,0,
383,groudon,9,442,Iron Head,3,0,
383,groudon,9,444,Stone Edge,4,0,
383,groudon,9,446,Stealth Rock,4,0,
383,groudon,10,7,Fire Punch,3,0,
383,groudon,10,9,Thunder Punch,3,0,
383,groudon,10,14,Swords Dance,4,0,
383,groudon,10,15,Cut,4,0,
383,groudon,10,29,Headbutt,3,0,
