pokemon_id,identifier,version_group_id,move_id,move_name,pokemon_move_method_id,level,order
167,spinarak,3,40,Poison Sting,1,1,1
167,spinarak,3,81,String Shot,1,1,2
167,spinarak,3,94,Psychic,1,53,
167,spinarak,3,101,Night Shade,1,17,
167,spinarak,3,103,Screech,1,45,
167,spinarak,3,132,Constrict,1,11,
167,spinarak,3,141,Leech Life,1,23,
167,spinarak,3,154,Fury Swipes,1,30,
167,spinarak,3,169,Spider Web,1,37,
167,spinarak,3,184,Scary Face,1,6,
167,spinarak,4,40,Poison Sting,1,1,1
167,spinarak,4,81,String Shot,1,1,2
167,spinarak,4,94,Psychic,1,53,
167,spinarak,4,97,Agility,1,45,
167,spinarak,4,101,Night Shade,1,17,
167,spinarak,4,132,Constrict,1,11,
167,spinarak,4,141,Leech Life,1,23,
167,spinarak,4,154,Fury Swipes,1,30,
167,spinarak,4,169,Spider Web,1,37,
167,spinarak,4,184,Scary Face,1,6,
167,spinarak,5,40,Poison Sting,1,1,1
167,spinarak,5,81,String Shot,1,1,2
167,spinarak,5,94,Psychic,1,53,
167,spinarak,5,97,Agility,1,45,
167,spinarak,5,101,Night Shade,1,17,
167,spinarak,5,132,Constrict,1,11,
167,spinarak,5,141,Leech Life,1,23,
167,spinarak,5,154,Fury Swipes,1,30,
167,spinarak,5,169,Spider Web,1,37,
167,spinarak,5,184,Scary Face,1,6,
167,spinarak,6,40,Poison Sting,1,1,1
167,spinarak,6,81,String Shot,1,1,2
167,spinarak,6,94,Psychic,1,53,
167,spinarak,6,97,Agility,1,45,
167,spinarak,6,101,Night Shade,1,17,
167,spinarak,6,132,Constrict,1,11,
167,spinarak,6,141,Leech Life,1,23,
167,spinarak,6,154,Fury Swipes,1,30,
167,spinarak,6,169,Spider Web,1,37,
167,spinarak,6,184,Scary Face,1,6,
167,spinarak,7,40,Poison Sting,1,1,1
167,spinarak,7,81,String Shot,1,1,2
167,spinarak,7,94,Psychic,1,53,
167,spinarak,7,97,Agility,1,45,
167,spinarak,7,101,Night Shade,1,17,
167,spinarak,7,132,Constrict,1,11,
167,spinarak,7,141,Leech Life,1,23,
167,spinarak,7,154,Fury Swipes,1,30,
167,spinarak,7,169,Spider Web,1,37,
167,spinarak,7,184,Scary Face,1,6,
167,spinarak,8,40,Poison Sting,1,1,1
167,spinarak,8,42,Pin Missile,1,36,
167,spinarak,8,81,String Shot,1,1,2
167,spinarak,8,94,Psychic,1,40,
167,spinarak,8,97,Agility,1,33,
167,spinarak,8,101,Night Shade,1,15,
167,spinarak,8,132,Constrict,1,8,
167,spinarak,8,141,Leech Life,1,12,
167,spinarak,8,154,Fury Swipes,1,22,
167,spinarak,8,169,Spider Web,1,29,
167,spinarak,8,184,Scary Face,1,5,
167,spinarak,8,389,Sucker Punch,1,26,
167,spinarak,8,398,Poison Jab,1,43,
167,spinarak,8,425,Shadow Sneak,1,19,
167,spinarak,9,40,Poison Sting,1,1,1
167,spinarak,9,42,Pin Missile,1,36,
167,spinarak,9,81,String Shot,1,1,2
167,spinarak,9,94,Psychic,1,40,
167,spinarak,9,97,Agility,1,33,
167,spinarak,9,101,Night Shade,1,15,
167,spinarak,9,132,Constrict,1,8,
167,spinarak,9,141,Leech Life,1,12,
167,spinarak,9,154,Fury Swipes,1,22,
167,spinarak,9,169,Spider Web,1,29,
167,spinarak,9,184,Scary Face,1,5,
167,spinarak,9,389,Sucker Punch,1,26,
167,spinarak,9,398,Poison Jab,1,43,
167,spinarak,9,425,Shadow Sneak,1,19,
167,spinarak,10,40,Poison Sting,1,1,1
167,spinarak,10,42,Pin Missile,1,36,
167,spinarak,10,81,String Shot,1,1,2
167,spinarak,10,94,Psychic,1,40,
167,spinarak,10,97,Agility,1,33,
167,spinarak,10,101,Night Shade,1,15,
167,spinarak,10,132,Constrict,1,8,
167,spinarak,10,141,Leech Life,1,12,
167,spinarak,10,154,Fury Swipes,1,22,
167,spinarak,10,169,Spider Web,1,29,
167,spinarak,10,184,Scary Face,1,5,
167,spinarak,10,389,Sucker Punch,1,26,
167,spinarak,10,398,Poison Jab,1,43,
167,spinarak,10,425,Shadow Sneak,1,19,
167,spinarak,11,40,Poison Sting,1,1,1
167,spinarak,11,42,Pin Missile,1,36,
167,spinarak,11,81,String Shot,1,1,2
167,spinarak,11,94,Psychic,1,40,
167,spinarak,11,97,Agility,1,33,
167,spinarak,11,101,Night Shade,1,15,
167,spinarak,11,132,Constrict,1,8,
167,spinarak,11,141,Leech Life,1,12,
167,spinarak,11,154,Fury Swipes,1,22,
167,spinarak,11,169,Spider Web,1,29,
167,spinarak,11,184,Scary Face,1,5,
167,spinarak,11,389,Sucker Punch,1,26,
167,spinarak,11,398,Poison Jab,1,43,
167,spinarak,11,425,Shadow Sneak,1,19,
167,spinarak,11,440,Cross Poison,1,47,
167,spinarak,12,40,Poison Sting,1,1,1
167,spinarak,12,81,String Shot,1,1,2
167,spinarak,12,94,Psychic,1,53,
167,spinarak,12,97,Agility,1,45,
167,spinarak,12,101,Night Shade,1,17,
167,spinarak,12,132,Constrict,1,11,
167,spinarak,12,141,Leech Life,1,23,
167,spinarak,12,154,Fury Swipes,1,30,
167,spinarak,12,169,Spider Web,1,37,
167,spinarak,12,184,Scary Face,1,6,
167,spinarak,13,40,Poison Sting,1,1,1
167,spinarak,13,81,String Shot,1,1,2
167,spinarak,13,94,Psychic,1,53,
167,spinarak,13,97,Agility,1,45,
167,spinarak,13,101,Night Shade,1,17,
167,spinarak,13,132,Constrict,1,11,
167,spinarak,13,141,Leech Life,1,23,
167,spinarak,13,154,Fury Swipes,1,30,
167,spinarak,13,169,Spider Web,1,37,
167,spinarak,13,184,Scary Face,1,6,
167,spinarak,14,40,Poison Sting,1,1,1
167,spinarak,14,42,Pin Missile,1,36,
167,spinarak,14,81,String Shot,1,1,2
167,spinarak,14,94,Psychic,1,40,
167,spinarak,14,97,Agility,1,33,
167,spinarak,14,101,Night Shade,1,15,
