id,pokedex_version_id,flavor_text
227,4,Its sturdy wings look heavy but they are actuallyhollow and light allowing it to fly freely in the sky.
227,5,After nesting in bramble bushes the wings of itschicks grow hard from scratches by thorns.
227,6,The feathers that it sheds are very sharp. It is saidthat people once used the feathers as swords.
227,7,SKARMORY is entirely encased in hard protective armor. This Pokemon flies at close to 190 mph.It slashes foes with its wings that possess swordlike cutting edges.
227,8,SKARMORY's steel wings become tattered and bashed in from repeated battles. Once a year the battered wings growback completely restoring the cutting edges to their pristine state.
227,9,A Pokemon that has a body and wings of steel. People in the past used feathers fallen from SKARMORY to make swords and knives.
227,10,After nesting in bramble bushes the wings of its chicks grow hard from scratches by thorns.
227,11,Its sturdy wings look heavy but its bones are hollow and light allowing it to fly freely in the sky.
227,12,Despite being clad entirely in iron-hard armor it flies at speeds over 180 mph.
227,13,Despite being clad entirely in iron-hard armor it flies at speeds over 180 mph.
227,14,Despite being clad entirely in iron-hard armor it flies at speeds over 180 mph.
227,15,Its sturdy wings look heavy but they are actually hollow and light allowing it to fly freely in the sky.
227,16,After nesting in bramble bushes the wings of its chicks grow hard from scratches by thorns.
227,17,Despite being clad entirely in iron-hard armor it flies at speeds over 180 mph.
227,18,Despite being clad entirely in iron-hard armor it flies at speeds over 180 mph.
227,21,Its heavy-looking iron body is actually thin and light so it can fly at speeds over 180 mph.
227,22,Its heavy-looking iron body is actually thin and light so it can fly at speeds over 180 mph.
227,23,After nesting in bramble bushes the wings of its chicks grow hard from scratches by thorns.
227,24,Despite being clad entirely in iron-hard armor it flies at speeds over 180 mph.
227,25,Skarmory is entirely encased in hard protective armor. This Pokemon flies at close to 190 mph. It slashes foes with its wings that possess swordlike cutting edges.
227,26,Skarmory's steel wings become tattered and bashed in from repeated battles. Once a year the battered wings grow back completely restoring the cutting edges to their pristine state.
