id,pokedex_version_id,game_name,flavor_text
272,7,Ruby,LUDICOLO begins dancing as soon as it hears cheerful festive music. This Pokemon is said to appear when ithears the singing of children on hiking outings.
272,8,Sapphire,Upon hearing an upbeat and cheerful rhythm the cells in LUDICOLO's body become very energetic and active.Even in battle this Pokemon will exhibit an amazing amount of power.
272,9,Emerald,When it hears festive music all the cells in its body become stimulated and it begins moving in rhythm. It does not quail even when it faces a tough opponent.
272,10,FireRed,The rhythm of bright festive music activates LUDICOLO's cells making it more powerful.
272,11,LeafGreen,The rhythm of bright festive music activates LUDICOLO's cells making it more powerful.
272,12,Diamond,If it hears festive music all its muscles fill with energy. It can't help breaking out into a dance.
272,13,Pearl,If it hears festive music all its muscles fill with energy. It can't help breaking out into a dance.
272,14,Platinum,If it hears festive music all its muscles fill with energy. It can't help breaking out into a dance.
272,15,HeartGold,If it hears festive music it begins moving in rhythm in order to amplify its power.
272,16,SoulSilver,If it hears festive music it begins moving in rhythm in order to amplify its power.
272,17,Black,If it hears festive music all its muscles fill with energy. It can't help breaking out into a dance.
272,18,White,If it hears festive music all its muscles fill with energy. It can't help breaking out into a dance.
272,21,Black 2,If it hears festive music all its muscles fill with energy. It can't help breaking out into a dance.
272,22,White 2,If it hears festive music all its muscles fill with energy. It can't help breaking out into a dance.
272,23,X,If it hears festive music all its muscles fill with energy. It can't help breaking out into a dance.
272,24,Y,The rhythm of bright festive music activates Ludicolo's cells making it more powerful.
272,25,Omega Ruby,Ludicolo begins dancing as soon as it hears cheerful festive music. This Pokemon is said to appear when it hears the singing of children on hiking outings.
272,26,Alpha Sapphire,Upon hearing an upbeat and cheerful rhythm the cells in Ludicolo's body become very energetic and active. Even in battle this Pokemon will exhibit an amazing amount of power.
