id,pokedex_version_id,flavor_text
99,1,The large pincer has 10000 hp of crushing power.However its huge size makes it unwieldy to use.
99,2,The large pincer has 10000 hp of crushing power.However its huge size makes it unwieldy to use.
99,3,One claw grew massively and as hard as steel.It has 10 000-HP strength. However it is too heavy.
99,4,It can hardly lift its massive overgrown pincer.The pincer's size makes it difficult to aim properly.
99,5,Its pincers grow peculiarly large. If it lifts thepincers too fast it loses its bal ance and staggers.
99,6,Its oversized claw is very powerful but when it's notin battle the claw just gets in the way.
99,7,KINGLER has an enormous oversized claw. It waves this huge claw in the air to communicate with others.However because the claw is so heavy the Pokemon quickly tires.
99,8,KINGLER has an enormous oversized claw. It waves this huge claw in the air to communicate with others.However because the claw is so heavy the Pokemon quickly tires.
99,9,It waves its huge oversized claw in the air to communicate with others. But since the claw is so heavy this Pokemon quickly tires.
99,10,Its large and hard pincer has 10 000- horsepower strength. However being so big it is unwieldy to move.
99,11,The large pincer has 10 000-horsepower crushing force. However its huge size makes it unwieldy to use.
99,12,The larger pincer has 10 000- horsepower strength. However it is so heavy it is difficult to aim.
99,13,The larger pincer has 10 000- horsepower strength. However it is so heavy it is difficult to aim.
99,14,The larger pincer has 10 000- horsepower strength. However it is so heavy it is difficult to aim.
99,15,It can hardly lift its massive overgrown pincer. The pincer's size makes it difficult to aim properly.
99,16,Its pincers grow peculiarly large. If it lifts the pincers too fast it loses its balance and staggers.
99,17,The larger pincer has 10 000- horsepower strength. However it is so heavy it is difficult to aim.
99,18,The larger pincer has 10 000- horsepower strength. However it is so heavy it is difficult to aim.
99,21,The larger pincer has 10 000- horsepower strength. However it is so heavy it is difficult to aim.
99,22,The larger pincer has 10 000- horsepower strength. However it is so heavy it is difficult to aim.
99,23,Its large and hard pincer has 10 000-horsepower strength. However being so big it is unwieldy to move.
99,24,Its pincers grow peculiarly large. If it lifts the pincers too fast it loses its balance and staggers.
99,25,Kingler has an enormous oversized claw. It waves this huge claw in the air to communicate with others. However because the claw is so heavy the Pokemon quickly tires.
99,26,Kingler has an enormous oversized claw. It waves this huge claw in the air to communicate with others. However because the claw is so heavy the Pokemon quickly tires.
