pokemon_id,identifier,version_group_id,move_id,move_name,pokemon_move_method_id,level,order
708,phantump,15,33,Tackle,1,1,1
708,phantump,15,73,Leech Seed,1,23,
708,phantump,15,74,Growth,1,8,
708,phantump,15,109,Confuse Ray,1,1,2
708,phantump,15,174,Curse,1,28,
708,phantump,15,185,Feint Attack,1,19,
708,phantump,15,194,Destiny Bond,1,39,
708,phantump,15,261,Will-O-Wisp,1,31,
708,phantump,15,275,Ingrain,1,13,
708,phantump,15,310,Astonish,1,5,
708,phantump,15,452,Wood Hammer,1,49,
708,phantump,15,532,Horn Leech,1,54,
708,phantump,15,566,Phantom Force,1,45,
708,phantump,15,571,Forest's Curse,1,35,
708,phantump,16,33,Tackle,1,1,1
708,phantump,16,73,Leech Seed,1,23,1
708,phantump,16,74,Growth,1,8,1
708,phantump,16,109,Confuse Ray,1,1,2
708,phantump,16,174,Curse,1,28,1
708,phantump,16,185,Feint Attack,1,19,1
708,phantump,16,194,Destiny Bond,1,39,1
708,phantump,16,261,Will-O-Wisp,1,31,1
708,phantump,16,275,Ingrain,1,13,1
708,phantump,16,310,Astonish,1,5,1
708,phantump,16,452,Wood Hammer,1,49,1
708,phantump,16,532,Horn Leech,1,54,1
708,phantump,16,566,Phantom Force,1,45,1
708,phantump,16,571,Forest's Curse,1,35,1
