id,pokedex_version_id,flavor_text
453,12,Its cheeks hold poison sacs. It tries to catch foes off guard to jab them with toxic fingers.
453,13,Inflating its poison sacs it makes an eerie blubbering sound for intimidation.
453,14,It rarely fights fairly but that is strictly to ensure survival. It is popular as a mascot.
453,15,Fluid squeezed from its finger albeit poisonous is a significant ingredient in remedies for lower-back pain.
453,16,Fluid squeezed from its finger albeit poisonous is a significant ingredient in remedies for lower back pain.
453,17,It rarely fights fairly but that is strictly to ensure survival. It is popular as a mascot.
453,18,It rarely fights fairly but that is strictly to ensure survival. It is popular as a mascot.
453,21,Inflating its poison sacs it fills the area with an odd sound and hits flinching opponents with a poison jab.
453,22,Inflating its poison sacs it fills the area with an odd sound and hits flinching opponents with a poison jab.
453,23,Its cheeks hold poison sacs. It tries to catch foes off guard to jab them with toxic fingers.
453,24,Inflating its poison sacs it fills the area with an odd sound and hits flinching opponents with a poison jab.
453,25,Its cheeks hold poison sacs. It tries to catch foes off guard to jab them with toxic fingers.
453,26,Inflating its poison sacs it fills the area with an odd sound and hits flinching opponents with a poison jab.
