id,pokedex_version_id,flavor_text
392,12,It uses a special kind of martial arts involving all its limbs. Its fire never goes out.
392,13,Its crown of fire is indicative of its fiery nature. It is beaten by none in terms of quickness.
392,14,It uses unique fighting moves with fire on its hands and feet. It will take on any opponent.
392,15,It tosses its enemies around with agility. It uses all its limbs to fight in its own unique style.
392,16,It tosses its enemies around with agility. It uses all its limbs to fight in its own unique style.
392,17,It uses unique fighting moves with fire on its hands and feet. It will take on any opponent.
392,18,It uses unique fighting moves with fire on its hands and feet. It will take on any opponent.
392,21,It uses unique fighting moves with fire on its hands and feet. It will take on any opponent.
392,22,It uses unique fighting moves with fire on its hands and feet. It will take on any opponent.
392,23,Its crown of fire is indicative of its fiery nature. It is beaten by none in terms of quickness.
392,24,It tosses its enemies around with agility. It uses all its limbs to fight in its own unique style.
392,25,Its crown of fire is indicative of its fiery nature. It is beaten by none in terms of quickness.
392,26,It tosses its enemies around with agility. It uses all its limbs to fight in its own unique style.
