id,pokedex_version_id,flavor_text
183,4,The tip of its tail which con tains oil that islighter than wa ter lets it swim without drowning.
183,5,The end of its tail serves as a buoy that keepsit from drowning even in a vicious current.
183,6,The fur on its body naturally repels water. Itcan stay dry even when it plays in the water.
183,7,MARILL's oil-filled tail acts much like a life preserver. If you see just its tail bobbing on the water's surface it's a sure indication that this Pokemon is diving beneath the water to feed on aquatic plants.
183,8,When fishing for food at the edge of a fast-running stream MARILL wraps its tail around the trunk of a tree.This Pokemon's tail is flexible and configured to stretch.
183,9,Its body is covered with water-repellent fur. Because of the fur it can swim through water at high speed without being slowed by the water's resistance.
183,10,The end of its tail serves as a buoy that keeps it from drowning even in a vicious current.
183,11,The tip of its tail which contains oil that is lighter than water lets it swim without drowning.
183,12,Using its tail as a float it dives underwater. It likes eating plants that grow on river bottoms.
183,13,The tip of its tail is filled with oil that is lighter than water so it acts as a float.
183,14,The oil-filled end of its tail floats on water. It keeps MARILL from drowning even in a strong current.
183,15,The tip of its tail which contains oil that is lighter than water lets it swim without drowning.
183,16,The end of its tail serves as a buoy that keeps it from drowning even in a vicious current.
183,17,The oil-filled end of its tail floats on water. It keeps Marill from drowning even in a strong current.
183,18,The oil-filled end of its tail floats on water. It keeps Marill from drowning even in a strong current.
183,21,The oil-filled tail functions as a buoy so it's fine even in rivers with strong currents.
183,22,The oil-filled tail functions as a buoy so it's fine even in rivers with strong currents.
183,23,The fur on its body naturally repels water. It can stay dry even when it plays in the water.
183,24,The tip of its tail is filled with oil that is lighter than water so it acts as a float.
183,25,Marill's oil-filled tail acts much like a life preserver. If you see just its tail bobbing on the water's surface it's a sure indication that this Pokemon is diving beneath the water to feed on aquatic plants.
183,26,When fishing for food at the edge of a fast-running stream Marill wraps its tail around the trunk of a tree. This Pokemon's tail is flexible and configured to stretch.
