id,pokedex_version_id,flavor_text
47,1,A host-parasite pair in which the parasite mushroomhas taken over the host bug. Prefers damp places.
47,2,A host-parasite pair in which the parasite mushroomhas taken over the host bug. Prefers damp places.
47,3,The bug host is drained of energy by the mushroomson its back. They appear to do all the thinking.
47,4,It stays mostly in dark damp places the preference notof the bug but of the big mush rooms on its back.
47,5,The larger the mushroom on its back grows thestronger the mush room spores it scatters.
47,6,When nothing's left to extract from the bug themushrooms on its back leave spores on the bug's egg.
47,7,PARASECT is known to infest large trees en masse and drain nutrients from the lower trunk and roots.When an infested tree dies they move onto another tree all at once.
47,8,PARASECT is known to infest large trees en masse and drain nutrients from the lower trunk and roots.When an infested tree dies they move onto another tree all at once.
47,9,PARASECT are known to infest the roots of large trees en masse and drain nutrients. When an infested tree dies they move onto another tree all at once.
47,10,It scatters toxic spores from the mushroom cap. In China the spores are used as herbal medicine.
47,11,A host-parasite pair in which the parasite mushroom has taken over the host bug. Prefers damp places. 
47,12,A mushroom grown larger than the host's body controls PARASECT. It scatters poisonous spores.
47,13,It is controlled by a mushroom grown larger than the bug body. It is said to prefer damp places.
47,14,A mushroom grown larger than the host's body controls PARASECT. It scatters poisonous spores.
47,15,It stays mostly in dark damp places the preference not of the bug but of the big mushroom on its back.
47,16,The larger the mushroom on its back grows the stronger the mushroom spores it scatters.
47,17,A mushroom grown larger than the host's body controls Parasect. It scatters poisonous spores.
47,18,A mushroom grown larger than the host's body controls Parasect. It scatters poisonous spores.
47,21,A mushroom grown larger than the host's body controls Parasect. It scatters poisonous spores.
47,22,A mushroom grown larger than the host's body controls Parasect. It scatters poisonous spores.
47,23,A mushroom grown larger than the host's body controls Parasect. It scatters poisonous spores.
47,24,The larger the mushroom on its back grows the stronger the mushroom spores it scatters.
47,25,Parasect is known to infest large trees en masse and drain nutrients from the lower trunk and roots. When an infested tree dies they move onto another tree all at once.
47,26,Parasect is known to infest large trees en masse and drain nutrients from the lower trunk and roots. When an infested tree dies they move onto another tree all at once.
