id,pokedex_version_id,flavor_text
26,1,Its long tail serves as a ground to protectitself from its own high voltage power.
26,2,Its long tail serves as a ground to protectitself from its own high voltage power.
26,3,When electricity builds up inside its body itbecomes feisty. It also glows in the dark.
26,4,When its electric ity builds its muscles are stimu lated and it be comes more aggres sive than usual.
26,5,If the electric pouches in its cheeks becomefully charged both ears will stand straight up.
26,6,If its electric pouches run empty it raises its tailto gather electri city from the atmosphere.
26,7,If the electrical sacks become excessively charged RAICHU plants its tail in the ground and discharges.Scorched patches of ground will be found near this Pokemon's nest.
26,8,This Pokemon exudes a weak electrical charge from all over its body that makes it take on a slight glow in darkness.RAICHU searches for electricity by planting its tail in the ground.
26,9,If it stores too much electricity its behavior turns aggressive. To avoid this it occasionally discharges excess energy and calms itself down.
26,10,Its electric charges can reach even 100 000 volts. Careless contact can cause even an Indian elephant to faint.
26,11,Its long tail serves as a ground to protect itself from its own high-voltage power.
26,12,It turns aggressive if it has too much electricity in its body. It discharges power through its tail.
26,13,It can loose 100 000-volt bursts of electricity instantly downing foes several times its size.
26,14,Its tail discharges electricity into the ground protecting it from getting shocked.
26,15,When its electricity builds its muscles are stimulated and it becomes more aggressive than usual.
26,16,If the electric pouches in its cheeks become fully charged both ears will stand straight up.
26,17,Its tail discharges electricity into the ground protecting it from getting shocked.
26,18,Its tail discharges electricity into the ground protecting it from getting shocked.
26,21,Its tail discharges electricity into the ground protecting it from getting shocked.
26,22,Its tail discharges electricity into the ground protecting it from getting shocked.
26,23,When its electricity builds its muscles are stimulated and it becomes more aggressive than usual.
26,24,It can loose 100 000-volt bursts of electricity instantly downing foes several times its size.
26,25,If the electrical sacs become excessively charged Raichu plants its tail in the ground and discharges. Scorched patches of ground will be found near this Pokemon's nest.
26,26,This Pokemon exudes a weak electrical charge from all over its body that makes it take on a slight glow in darkness. Raichu plants its tail in the ground to discharge electricity.
