id,pokedex_version_id,game_name,flavor_text
390,12,Diamond,It agilely scales sheer cliffs to live atop craggy mountains. Its fire is put out when it sleeps.
390,13,Pearl,Its fiery rear end is fueled by gas made in its belly. Even rain can't extinguish the fire.
390,14,Platinum,It is very agile. Before going to sleep it extinguishes the flame on its tail to prevent fires.
390,15,HeartGold,The gas made in its belly burns from its rear end. The fire burns weakly when it feels sick.
390,16,SoulSilver,The gas made in its belly burns from its rear end. The fire burns weakly when it feels sick.
390,17,Black,It is very agile. Before going to sleep it extinguishes the flame on its tail to prevent fires.
390,18,White,It is very agile. Before going to sleep it extinguishes the flame on its tail to prevent fires.
390,21,Black 2,It is very agile. Before going to sleep it extinguishes the flame on its tail to prevent fires.
390,22,White 2,It is very agile. Before going to sleep it extinguishes the flame on its tail to prevent fires.
390,23,X,Its fiery rear end is fueled by gas made in its belly. Even rain can't extinguish the fire.
390,24,Y,The gas made in its belly burns from its rear end. The fire burns weakly when it feels sick.
390,25,Omega Ruby,Its fiery rear end is fueled by gas made in its belly. Even rain can't extinguish the fire.
390,26,Alpha Sapphire,The gas made in its belly burns from its rear end. The fire burns weakly when it feels sick.
