id,pokedex_version_id,game_name,flavor_text
257,7,Ruby,In battle BLAZIKEN blows out intense flames from its wrists and attacks foes courageously.The stronger the foe the more intensely this Pokemon's wrists burn.
257,8,Sapphire,BLAZIKEN has incredibly strong legs - it can easily clear a 30-story building in one leap.This Pokemon's blazing punches leave its foes scorched and blackened.
257,9,Emerald,It learns martial arts that use punches and kicks. Every several years its old feathers burn off and new supple feathers grow back in their place.
257,10,FireRed,When facing a tough foe it looses flames from its wrists. Its powerful legs let it jump clear over buildings.
257,11,LeafGreen,When facing a tough foe it looses flames from its wrists. Its powerful legs let it jump clear over buildings.
257,12,Diamond,Flames spout from its wrists enveloping its knuckles. Its punches scorch its foes.
257,13,Pearl,Flames spout from its wrists enveloping its knuckles. Its punches scorch its foes.
257,14,Platinum,Flames spout from its wrists enveloping its knuckles. Its punches scorch its foes.
257,15,HeartGold,It can clear a 30-story building in a leap. Its fiery punches scorch its foes.
257,16,SoulSilver,It can clear a 30-story building in a leap. Its fiery punches scorch its foes.
257,17,Black,Flames spout from its wrists enveloping its knuckles. Its punches scorch its foes.
257,18,White,Flames spout from its wrists enveloping its knuckles. Its punches scorch its foes.
257,21,Black 2,Flames spout from its wrists enveloping its knuckles. Its punches scorch its foes.
257,22,White 2,Flames spout from its wrists enveloping its knuckles. Its punches scorch its foes.
257,23,X,It can clear a 30-story building in a leap. Its fiery punches scorch its foes.
257,24,Y,When facing a tough foe it looses flames from its wrists. Its powerful legs let it jump clear over buildings.
257,25,Omega Ruby,In battle Blaziken blows out intense flames from its wrists and attacks foes courageously. The stronger the foe the more intensely this Pokemon's wrists burn.
257,26,Alpha Sapphire,Blaziken has incredibly strong legs - it can easily clear a 30-story building in one leap. This Pokemon's blazing punches leave its foes scorched and blackened.
