id,pokedex_version_id,flavor_text
115,1,The infant rarely ventures out of its mother'sprotective pouch until it is 3 years old.
115,2,The infant rarely ventures out of its mother'sprotective pouch until it is 3 years old.
115,3,Raises its young in its belly pouch. Won't runfrom any fight to keep its young protected.
115,4,If it is safe the young gets out of the belly pouch toplay. The adult keeps a close eye on the youngster.
115,5,To protect its young it will never give upduring battle no matter how badly wounded it is.
115,6,To avoid crushing the baby it carries inits pouch it always sleeps standing up.
115,7,If you come across a young KANGASKHAN playing by itself you must never disturb it or attempt to catch it.The baby Pokemon's parent is sure to be in the area and it will become violently enraged at you.
115,8,If you come across a young KANGASKHAN playing by itself you must never disturb it or attempt to catch it.The baby Pokemon's parent is sure to be in the area and it will become violently enraged at you.
115,9,If you come across a young KANGASKHAN playing by itself never try to catch it. The baby's parent is sure to be in the area and it will become violently enraged.
115,10,The female raises its offspring in a pouch on its belly. It is skilled at attacking using COMET PUNCH.
115,11,The infant rarely ventures out of its mother's protective pouch until it is three years old.
115,12,It raises its offspring in its belly pouch. It lets the baby out to play only when it feels safe.
115,13,It raises its offspring in its belly pouch. It lets the baby out to play only when it feels safe.
115,14,It raises its offspring in its belly pouch. It lets the baby out to play only when it feels safe.
115,15,If it is safe the young gets out of the belly pouch to play. The adult keeps a close eye on the youngster.
115,16,To protect its young it will never give up during battle no matter how badly wounded it is.
115,17,It raises its offspring in its belly pouch. It lets the baby out to play only when it feels safe.
115,18,It raises its offspring in its belly pouch. It lets the baby out to play only when it feels safe.
115,21,It raises its offspring in its belly pouch. It lets the baby out to play only when it feels safe.
115,22,It raises its offspring in its belly pouch. It lets the baby out to play only when it feels safe.
115,23,It raises its offspring in its belly pouch. It lets the baby out to play only when it feels safe.
115,24,If it is safe the young gets out of the belly pouch to play. The adult keeps a close eye on the youngster.
115,25,If you come across a young Kangaskhan playing by itself you must never disturb it or attempt to catch it. The baby Pokemon's parent is sure to be in the area and it will become violently enraged at you.
115,26,If you come across a young Kangaskhan playing by itself you must never disturb it or attempt to catch it. The baby Pokemon's parent is sure to be in the area and it will become violently enraged at you.
