id,pokedex_version_id,flavor_text
356,7,DUSCLOPS's body is completely hollow - there is nothing at all inside. It is said that its body is like a blackhole. This Pokemon will absorb anything into its body but nothing will ever come back out.
356,8,DUSCLOPS absorbs anything however large the object may be. This Pokemon hypnotizes its foe by waving its handsin a macabre manner and by bringing its single eye to bear. The hypnotized foe is made to do DUSCLOPS's bidding.
356,9,It is thought that its body is hollow with only a spectral ball of fire burning inside. However no one has been able to confirm this theory as fact.
356,10,Its body is entirely hollow. When it opens its mouth it sucks everything in as if it were a black hole.
356,11,Its body is entirely hollow. When it opens its mouth it sucks everything in as if it were a black hole.
356,12,Its body is hollow. It is said that those who look into its body are sucked into the void.
356,13,Its body is hollow. It is said that those who look into its body are sucked into the void.
356,14,It seeks drifting will-o'-the-wisps and sucks them into its empty body. What happens inside is a mystery.
356,15,Anyone who dares peer into its body to see its spectral ball of fire will have their spirit stolen away.
356,16,Anyone who dares peer into its body to see its spectral ball of fire will have their spirit stolen away.
356,17,It seeks drifting will-o'-the-wisps and sucks them into its empty body. What happens inside is a mystery.
356,18,It seeks drifting will-o'-the-wisps and sucks them into its empty body. What happens inside is a mystery.
356,21,It seeks drifting will-o'-the-wisps and sucks them into its empty body. What happens inside is a mystery.
356,22,It seeks drifting will-o'-the-wisps and sucks them into its empty body. What happens inside is a mystery.
356,23,Anyone who dares peer into its body to see its spectral ball of fire will have their spirit stolen away.
356,24,Its body is hollow. It is said that those who look into its body are sucked into the void.
356,25,Dusclops's body is completely hollow - there is nothing at all inside. It is said that its body is like a black hole. This Pokemon will absorb anything into its body but nothing will ever come back out.
356,26,Dusclops absorbs anything however large the object may be. This Pokemon hypnotizes its foe by waving its hands in a macabre manner and by bringing its single eye to bear. The hypnotized foe is made to do Dusclops's bidding.
