id,pokedex_version_id,game_name,flavor_text
422,12,Diamond,Its colors and shapes differ from region to region. In the Sinnoh region two types are confirmed.
422,13,Pearl,It lives along bodies of water. Its body shape has changed to suit its habitat.
422,14,Platinum,Beware of pushing strongly on its squishy body as it makes a mysterious purple fluid ooze out.
422,15,HeartGold,Its shape and coloration vary depending on its habitat.
422,16,SoulSilver,Its shape and coloration vary depending on its habitat.
422,17,Black,Beware of pushing strongly on its squishy body as it makes a mysterious purple fluid ooze out.
422,18,White,Beware of pushing strongly on its squishy body as it makes a mysterious purple fluid ooze out.
422,21,Black 2,Beware of pushing strongly on its squishy body as it makes a mysterious purple fluid ooze out.
422,22,White 2,Beware of pushing strongly on its squishy body as it makes a mysterious purple fluid ooze out.
422,23,X,Beware of pushing strongly on its squishy body as it makes a mysterious purple fluid ooze out.
422,24,Y,Its shape and coloration vary depending on its habitat.
422,25,Omega Ruby,Beware of pushing strongly on its squishy body as it makes a mysterious purple fluid ooze out.
422,26,Alpha Sapphire,Its shape and coloration vary depending on its habitat.
