id,pokedex_version_id,game_name,flavor_text
129,1,Red,In the distant past it was somewhat strongerthan the horribly weak descendants that exist today.
129,2,Blue,In the distant past it was somewhat strongerthan the horribly weak descendants that exist today.
129,3,Yellow,Famous for being very unreliable. It can be foundswimming in seas lakes rivers and shallow puddles.
129,4,Gold,An underpowered pathetic Pokemon. It may jump highon rare occasions but never more than seven feet.
129,5,Silver,For no reason it jumps and splashes about making iteasy for predators like PIDGEOTTO to catch it mid-jump.
129,6,Crystal,This weak and pathetic Pokemon gets easily pushedalong rivers when there are strong currents.
129,7,Ruby,MAGIKARP is a pathetic excuse for a Pokemon that is only capable of flopping and splashing.This behavior prompted scientists to undertake research into it.
129,8,Sapphire,MAGIKARP is virtually useless in battle as it can only splash around. As a result it is considered to be weak.However it is actually a very hardy Pokemon that can survive in any body of water no matter how polluted it is.
129,9,Emerald,Its swimming muscles are weak so it is easily washed away by currents. In places where water pools you can see many MAGIKARP deposited there by the flow.
129,10,FireRed,It is virtually worthless in terms of both power and speed. It is the most weak and pathetic Pokemon in the world.
129,11,LeafGreen,In the distant past it was somewhat stronger than the horribly weak descendants that exist today.
129,12,Diamond,It is said to be the world's weakest Pokemon. No one knows why it has managed to survive.
129,13,Pearl,It is unable to swim against even slow-moving currents. It always splashes about for some reason.
129,14,Platinum,A MAGIKARP living for many years can leap a mountain using Splash. The move remains useless though.
129,15,HeartGold,An underpowered pathetic Pokemon. It may jump high on rare occasions but usually not more than seven feet.
129,16,SoulSilver,For no reason it jumps and splashes about making it easy for predators like PIDGEOTTO to catch it mid-jump.
129,17,Black,A Magikarp living for many years can leap a mountain using Splash. The move remains useless though.
129,18,White,A Magikarp living for many years can leap a mountain using Splash. The move remains useless though.
129,21,Black 2,A Magikarp living for many years can leap a mountain using Splash. The move remains useless though.
129,22,White 2,A Magikarp living for many years can leap a mountain using Splash. The move remains useless though.
129,23,X,It is virtually worthless in terms of both power and speed. It is the most weak and pathetic Pokemon in the world.
129,24,Y,In the distant past it was somewhat stronger than the horribly weak descendants that exist today.
129,25,Omega Ruby,Magikarp is a pathetic excuse for a Pokemon that is only capable of flopping and splashing. This behavior prompted scientists to undertake research into it.
129,26,Alpha Sapphire,Magikarp is virtually useless in battle as it can only splash around. As a result it is considered to be weak. However it is actually a very hardy Pokemon that can survive in any body of water no matter how polluted it is.
