pokemon_id,identifier,version_group_id,move_id,move_name,pokemon_move_method_id,level,order
418,buizel,8,13,Razor Wind,1,45,
418,buizel,8,45,Growl,1,1,2
418,buizel,8,49,Sonic Boom,1,1,1
418,buizel,8,55,Water Gun,1,6,
418,buizel,8,97,Agility,1,28,
418,buizel,8,98,Quick Attack,1,3,
418,buizel,8,129,Swift,1,15,
418,buizel,8,228,Pursuit,1,10,
418,buizel,8,250,Whirlpool,1,36,
418,buizel,8,346,Water Sport,1,1,3
418,buizel,8,453,Aqua Jet,1,21,
418,buizel,9,13,Razor Wind,1,45,
418,buizel,9,45,Growl,1,1,2
418,buizel,9,49,Sonic Boom,1,1,1
418,buizel,9,55,Water Gun,1,6,
418,buizel,9,97,Agility,1,28,
418,buizel,9,98,Quick Attack,1,3,
418,buizel,9,129,Swift,1,15,
418,buizel,9,228,Pursuit,1,10,
418,buizel,9,250,Whirlpool,1,36,
418,buizel,9,346,Water Sport,1,1,3
418,buizel,9,453,Aqua Jet,1,21,
418,buizel,10,13,Razor Wind,1,45,
418,buizel,10,45,Growl,1,1,2
418,buizel,10,49,Sonic Boom,1,1,1
418,buizel,10,55,Water Gun,1,6,
418,buizel,10,97,Agility,1,28,
418,buizel,10,98,Quick Attack,1,3,
418,buizel,10,129,Swift,1,15,
418,buizel,10,228,Pursuit,1,10,
418,buizel,10,250,Whirlpool,1,36,
418,buizel,10,346,Water Sport,1,1,3
418,buizel,10,453,Aqua Jet,1,21,
418,buizel,11,13,Razor Wind,1,45,
418,buizel,11,45,Growl,1,1,2
418,buizel,11,49,Sonic Boom,1,1,1
418,buizel,11,55,Water Gun,1,6,
418,buizel,11,97,Agility,1,28,
418,buizel,11,98,Quick Attack,1,3,
418,buizel,11,129,Swift,1,15,
418,buizel,11,228,Pursuit,1,10,
418,buizel,11,250,Whirlpool,1,36,
418,buizel,11,346,Water Sport,1,1,3
418,buizel,11,401,Aqua Tail,1,55,
418,buizel,11,453,Aqua Jet,1,21,
418,buizel,14,13,Razor Wind,1,35,
418,buizel,14,45,Growl,1,4,
418,buizel,14,49,Sonic Boom,1,1,
418,buizel,14,55,Water Gun,1,15,
418,buizel,14,56,Hydro Pump,1,45,
418,buizel,14,97,Agility,1,41,
418,buizel,14,98,Quick Attack,1,11,
418,buizel,14,129,Swift,1,21,
418,buizel,14,228,Pursuit,1,18,
418,buizel,14,250,Whirlpool,1,31,
418,buizel,14,346,Water Sport,1,7,
418,buizel,14,401,Aqua Tail,1,38,
418,buizel,14,453,Aqua Jet,1,24,
418,buizel,14,458,Double Hit,1,27,
418,buizel,15,13,Razor Wind,1,35,
418,buizel,15,45,Growl,1,4,
418,buizel,15,49,Sonic Boom,1,1,
418,buizel,15,55,Water Gun,1,15,
418,buizel,15,56,Hydro Pump,1,45,
418,buizel,15,97,Agility,1,41,
418,buizel,15,98,Quick Attack,1,11,
418,buizel,15,129,Swift,1,21,
418,buizel,15,228,Pursuit,1,18,
418,buizel,15,250,Whirlpool,1,31,
418,buizel,15,346,Water Sport,1,7,
418,buizel,15,401,Aqua Tail,1,38,
418,buizel,15,453,Aqua Jet,1,24,
418,buizel,15,458,Double Hit,1,27,
418,buizel,16,13,Razor Wind,1,35,1
418,buizel,16,45,Growl,1,4,1
418,buizel,16,49,Sonic Boom,1,1,1
418,buizel,16,55,Water Gun,1,15,1
418,buizel,16,56,Hydro Pump,1,45,1
418,buizel,16,97,Agility,1,41,1
418,buizel,16,98,Quick Attack,1,11,1
418,buizel,16,129,Swift,1,21,1
418,buizel,16,228,Pursuit,1,18,1
418,buizel,16,250,Whirlpool,1,31,1
418,buizel,16,346,Water Sport,1,7,1
418,buizel,16,401,Aqua Tail,1,38,1
418,buizel,16,453,Aqua Jet,1,24,1
418,buizel,16,458,Double Hit,1,27,1
