id,pokedex_version_id,game_name,flavor_text
102,1,Red,Often mistaken for eggs. When disturbed they quickly gather and attack in swarms.
102,2,Blue,Often mistaken for eggs. When disturbed they quickly gather and attack in swarms.
102,3,Yellow,The heads attract each other and spin around.There must be 6 heads for it to maintain balance.
102,4,Gold,The shell is very durable. Even if it cracks it cansurvive without spilling the contents.
102,5,Silver,Using telepathy only they can receive theyalways form a cluster of six EXEGGCUTE.
102,6,Crystal,If even one is separated from the group the energybond between the six will make them rejoin instantly.
102,7,Ruby,This Pokemon consists of six eggs that form a closely knit cluster. The six eggs attract each other and spin around.When cracks increasingly appear on the eggs EXEGGCUTE is close to evolution.
102,8,Sapphire,This Pokemon consists of six eggs that form a closely knit cluster. The six eggs attract each other and spin around.When cracks increasingly appear on the eggs EXEGGCUTE is close to evolution.
102,9,Emerald,It consists of six eggs that care for each other. The eggs attract each other and spin around. When cracks increasingly appear it is close to evolution.
102,10,FireRed,Even though it appears to be eggs of some sort it was discovered to be a life- form more like plant seeds.
102,11,LeafGreen,It is often mistaken for eggs. When disturbed they quickly gather and attack in swarms.
102,12,Diamond,Its six eggs converse using telepathy. They can quickly gather if they become separated.
102,13,Pearl,Its six eggs converse using telepathy. They can quickly gather if they become separated.
102,14,Platinum,Its six eggs converse using telepathy. They can quickly gather if they become separated.
102,15,HeartGold,Their shells are very durable. Even if they crack they can survive without spilling their contents.
102,16,SoulSilver,Using telepathy only they can employ they always form a cluster of six EXEGGCUTE.
102,17,Black,Its six eggs converse using telepathy. They can quickly gather if they become separated.
102,18,White,Its six eggs converse using telepathy. They can quickly gather if they become separated.
102,21,Black 2,Its six eggs converse using telepathy. They can quickly gather if they become separated.
102,22,White 2,Its six eggs converse using telepathy. They can quickly gather if they become separated.
102,23,X,Its six eggs converse using telepathy. They can quickly gather if they become separated.
102,24,Y,Even though it appears to be eggs of some sort it was discovered to be a life-form more like plant seeds.
102,25,Omega Ruby,This Pokemon consists of six eggs that form a closely knit cluster. The six eggs attract each other and spin around. When cracks increasingly appear on the eggs Exeggcute is close to evolution.
102,26,Alpha Sapphire,This Pokemon consists of six eggs that form a closely knit cluster. The six eggs attract each other and spin around. When cracks increasingly appear on the eggs Exeggcute is close to evolution.
