id,pokedex_version_id,game_name,flavor_text
319,7,Ruby,Nicknamed 'the bully of the sea ' SHARPEDO is widely feared. Its cruel fangs grow back immediatelyif they snap off. Just one of these Pokemon can thoroughly tear apart a supertanker.
319,8,Sapphire,SHARPEDO can swim at speeds of up to 75 mph by jetting seawater out of its backside.This Pokemon's drawback is its inability to swim long distances.
319,9,Emerald,The vicious and sly gangster of the sea. Its skin is specially textured to minimize drag in water. Its speed tops out at over 75 miles per hour.
319,10,FireRed,The ruffian of the seas it has fangs that crunch through iron. It swims by jetting water from its rear.
319,11,LeafGreen,The ruffian of the seas it has fangs that crunch through iron. It swims by jetting water from its rear.
319,12,Diamond,Its fangs rip through sheet iron. It swims at 75 mph and is known as 'The Bully of the Sea.'
319,13,Pearl,Its fangs rip through sheet iron. It swims at 75 mph and is known as 'The Bully of the Sea.'
319,14,Platinum,Its fangs rip through sheet iron. It swims at 75 mph and is known as 'The Bully of the Sea.'
319,15,HeartGold,It can swim at speeds of 75 mph by jetting seawater through its body. It is the bandit of the sea.
319,16,SoulSilver,It can swim at speeds of 75 mph by jetting seawater through its body. It is the bandit of the sea.
319,17,Black,Its fangs rip through sheet iron. It swims at 75 mph and is known as 'The Bully of the Sea.'
319,18,White,Its fangs rip through sheet iron. It swims at 75 mph and is known as 'The Bully of the Sea.'
319,21,Black 2,Its fangs rip through sheet iron. It swims at 75 mph and is known as 'The Bully of the Sea.'
319,22,White 2,Its fangs rip through sheet iron. It swims at 75 mph and is known as 'The Bully of the Sea.'
319,23,X,Its fangs rip through sheet iron. It swims at 75 mph and is known as 'The Bully of the Sea.'
319,24,Y,It can swim at speeds of 75 mph by jetting seawater through its body. It is the bandit of the sea.
319,25,Omega Ruby,Nicknamed 'the bully of the sea ' Sharpedo is widely feared. Its cruel fangs grow back immediately if they snap off. Just one of these Pokemon can thoroughly tear apart a supertanker.
319,26,Alpha Sapphire,Sharpedo can swim at speeds of up to 75 mph by jetting seawater out of its backside. This Pokemon's drawback is its inability to swim long distances.
