id,pokedex_version_id,flavor_text
112,1,Protected by an armor-like hide it is capable ofliving in molten lava of 3 600 degrees.
112,2,Protected by an armor-like hide it is capable ofliving in molten lava of 3 600 degrees.
112,3,Walks on its hind legs. Shows signs of intelligence.Its armor-like hide even repels molten lava.
112,4,Its rugged hide protects it from even the heat oflava. However the hide also makes it insensitive.
112,5,Its brain devel oped when it began walking on hindlegs. Its thick hide protects it even in magma.
112,6,By lightly spin ning its drill- like horn it caneasily shatter even a diamond in the rough.
112,7,RHYDON's horn can crush even uncut diamonds. One sweeping blow of its tail can topple a building.This Pokemon's hide is extremely tough. Even direct cannon hits don't leave a scratch.
112,8,RHYDON has a horn that serves as a drill. It is used for destroying rocks and boulders.This Pokemon occasionally rams into streams of magma but the armor-like hide prevents it from feeling the heat.
112,9,Its horn which rotates like a drill destroys tall buildings with one strike. It stands on its hind legs and its brain is well developed.
112,10,It begins walking on its hind legs after evolution. It can punch holes through boulders with its horn.
112,11,Protected by an armor-like hide it is capable of living in molten lava of 3 600 degrees Fahrenheit.
112,12,Its brain developed after it stood up on its hind legs. Its drill horn bores tunnels through solid rock.
112,13,Its brain developed after it stood up on its hind legs. Its drill horn bores tunnels through solid rock.
112,14,Standing on its hind legs freed its forelegs and made it smarter. It is very forgetful however.
112,15,Its rugged hide protects it from even the heat of lava. However the hide also makes it insensitive.
112,16,Its brain developed when it began walking on hind legs. Its thick hide protects it even in magma.
112,17,Standing on its hind legs freed its forelegs and made it smarter. It is very forgetful however.
112,18,Standing on its hind legs freed its forelegs and made it smarter. It is very forgetful however.
112,21,Standing on its hind legs freed its forelegs and made it smarter. It is very forgetful however.
112,22,Standing on its hind legs freed its forelegs and made it smarter. It is very forgetful however.
112,23,Protected by an armor-like hide it is capable of living in molten lava of 3 600 degrees Fahrenheit.
112,24,It begins walking on its hind legs after evolution. It can punch holes through boulders with its horn.
112,25,Rhydon's horn can crush even uncut diamonds. One sweeping blow of its tail can topple a building. This Pokemon's hide is extremely tough. Even direct cannon hits don't leave a scratch.
112,26,Rhydon has a horn that serves as a drill. It is used for destroying rocks and boulders. This Pokemon occasionally rams into streams of magma but the armor-like hide prevents it from feeling the heat.
