id,pokedex_version_id,game_name,flavor_text
141,1,Red,Its sleek shape is perfect for swim ming. It slashesprey with its claws and drains the body fluids.
141,2,Blue,Its sleek shape is perfect for swim ming. It slashesprey with its claws and drains the body fluids.
141,3,Yellow,A slim and fast swimmer. It slices its prey with itssharp sickles and drinks the body fluids.
141,4,Gold,In the water it tucks in its limbs to become morecompact then it wiggles its shell to swim fast.
141,5,Silver,With sharp claws this ferocious ancient Pokemonrips apart prey and sucks their body fluids.
141,6,Crystal,It was able to swim quickly thro ugh the water bycompactly folding up its razor-sharp sickles.
141,7,Ruby,KABUTOPS swam underwater to hunt for its prey in ancient times. The Pokemon was apparently evolvingfrom being a water-dweller to living on land as evident from the beginnings of change in its gills and legs.
141,8,Sapphire,KABUTOPS swam underwater to hunt for its prey in ancient times. The Pokemon was apparently evolvingfrom being a water-dweller to living on land as evident from the beginnings of change in its gills and legs.
141,9,Emerald,KABUTOPS once swam underwater to hunt for prey. It was apparently evolving from being a water dweller to living on land as evident from changes in its gills and legs.
141,10,FireRed,It swims freely through water. It catches prey with its scythe-like arms and drains the victim's fluids.
141,11,LeafGreen,Its sleek shape is perfect for swimming. It slashes prey with its claws and drains their fluids.
141,12,Diamond,It is thought that this Pokemon came onto land because its prey adapted to life on land.
141,13,Pearl,It is thought that this Pokemon came onto land because its prey adapted to life on land.
141,14,Platinum,It is thought that this Pokemon came onto land because its prey adapted to life on land.
141,15,HeartGold,In the water it tucks in its limbs to become more compact then it wiggles its shell to swim fast.
141,16,SoulSilver,With sharp claws this ferocious ancient Pokemon rips apart prey and sucks their body fluids.
141,17,Black,It is thought that this Pokemon came onto land because its prey adapted to life on land.
141,18,White,It is thought that this Pokemon came onto land because its prey adapted to life on land.
141,21,Black 2,It is thought that this Pokemon came onto land because its prey adapted to life on land.
141,22,White 2,It is thought that this Pokemon came onto land because its prey adapted to life on land.
141,23,X,In the water it tucks in its limbs to become more compact then it wiggles its shell to swim fast.
141,24,Y,A slim and fast swimmer. It slices its prey with its sharp sickles and drinks the body fluids.
141,25,Omega Ruby,Kabutops swam underwater to hunt for its prey in ancient times. The Pokemon was apparently evolving from being a water dweller to living on land as evident from the beginnings of change in its gills and legs.
141,26,Alpha Sapphire,Kabutops swam underwater to hunt for its prey in ancient times. The Pokemon was apparently evolving from being a water dweller to living on land as evident from the beginnings of change in its gills and legs.
