id,pokedex_version_id,flavor_text
225,4,It carries food all day long. There are talesabout lost people who were saved by the food it had.
225,5,It nests at the edge of sharp cliffs. It spendsall day carrying food to its await ing chicks.
225,6,It always carries its food with it wherever it goes.If attacked it throws its food at the opponent.
225,7,DELIBIRD carries its food bundled up in its tail. There once was a famous explorer who managed to reach the peakof Mt. Everest thanks to one of these Pokemon sharing its food.
225,8,DELIBIRD carries its food bundled up in its tail. There once was a famous explorer who managed to reach the peakof Mt. Everest thanks to one of these Pokemon sharing its food.
225,9,It carries food bundled up in its tail. There was a famous explorer who managed to scale Mt. Everest thanks to a DELIBIRD sharing its food.
225,10,It nests at the edge of sharp cliffs. It spends all day carrying food to its awaiting chicks.
225,11,It carries food all day long. There are tales about lost people who were saved by the food it had.
225,12,It carries food rolled up in its tail. It has the habit of sharing food with people lost in mountains.
225,13,It carries food rolled up in its tail. It has the habit of sharing food with people lost in mountains.
225,14,It carries food rolled up in its tail. It has the habit of sharing food with people lost in mountains.
225,15,It carries food all day long. There are tales about lost people who were saved by its stored food.
225,16,It nests at the edge of sharp cliffs. It spends all day carrying food to its awaiting chicks.
225,17,It carries food rolled up in its tail. It has the habit of sharing food with people lost in mountains.
225,18,It carries food rolled up in its tail. It has the habit of sharing food with people lost in mountains.
225,21,It carries food all day long. When someone is lost in the mountains it shares that food.
225,22,It carries food all day long. When someone is lost in the mountains it shares that food.
225,23,It carries food rolled up in its tail. It has the habit of sharing food with people lost in mountains.
225,24,It carries food all day long. When someone is lost in the mountains it shares that food.
225,25,Delibird carries its food bundled up in its tail. There once was a famous explorer who managed to reach the peak of the world's highest mountain thanks to one of these Pokemon sharing its food.
225,26,Delibird carries its food bundled up in its tail. There once was a famous explorer who managed to reach the peak of the world's highest mountain thanks to one of these Pokemon sharing its food.
