id,pokedex_version_id,flavor_text
321,7,WAILORD is the largest of all identified Pokemon up to now. This giant Pokemon swims languorouslyin the vast open sea eating massive amounts of food at once with its enormous mouth.
321,8,When chasing prey WAILORD herds them by leaping out of the water and making a humongous splash.It is breathtaking to see this Pokemon leaping out of the sea with others in its pod.
321,9,It breathes through nostrils that it raises above the sea. By inhaling to its maximum capacity a WAILORD can dive close to 10 000 feet beneath the waves.
321,10,It is among the largest of all Pokemon. It herds prey in a pack then swallows the massed prey in one gulp.
321,11,It is among the largest of all Pokemon. It herds prey in a pack then swallows the massed prey in one gulp.
321,12,The biggest of all Pokemon. It can dive to a depth of almost 10 000 feet on only one breath.
321,13,The biggest of all Pokemon. It can dive to a depth of almost 10 000 feet on only one breath.
321,14,The biggest of all Pokemon. It can dive to a depth of almost 10 000 feet on only one breath.
321,15,It is the largest of all identified Pokemon. They jump as a pack to herd their prey.
321,16,It is the largest of all identified Pokemon. They jump as a pack to herd their prey.
321,17,The biggest of all Pokemon. It can dive to a depth of almost 10 000 feet on only one breath.
321,18,The biggest of all Pokemon. It can dive to a depth of almost 10 000 feet on only one breath.
321,21,It can sometimes knock out opponents with the shock created by breaching and crashing its big body onto the water.
321,22,It can sometimes knock out opponents with the shock created by breaching and crashing its big body onto the water.
321,23,It can sometimes knock out opponents with the shock created by breaching and crashing its big body onto the water.
321,24,The biggest of all Pokemon. It can dive to a depth of almost 10 000 feet on only one breath.
321,25,Wailord is the largest of all identified Pokemon up to now. This giant Pokemon swims languorously in the vast open sea eating massive amounts of food at once with its enormous mouth.
321,26,When chasing prey Wailord herds them by leaping out of the water and making a humongous splash. It is breathtaking to see this Pokemon leaping out of the sea with others in its pod.
