id,pokedex_version_id,flavor_text
262,7,MIGHTYENA gives obvious signals when it is preparing to attack. It starts to growl deeply and then flattens its body.This Pokemon will bite savagely with its sharply pointed fangs.
262,8,MIGHTYENA travel and act as a pack in the wild. The memory of its life in the wild compels the Pokemon to obey onlythose TRAINERS that it recognizes to possess superior skill.
262,9,In the wild MIGHTYENA live in a pack. They never defy their leader's orders. They defeat foes with perfectly coordinated teamwork.
262,10,It will always obey the commands of a skilled TRAINER. Its behavior arises from its living in packs in ancient times.
262,11,It will always obey the commands of a skilled TRAINER. Its behavior arises from its living in packs in ancient times.
262,12,It chases down prey in a pack. It will never disobey the commands of a skilled Trainer.
262,13,It chases down prey in a pack. It will never disobey the commands of a skilled Trainer.
262,14,It chases down prey in a pack. It will never disobey the commands of a skilled Trainer.
262,15,It chases down prey in a pack of around ten. They defeat foes with perfectly coordinated teamwork.
262,16,It chases down prey in a pack of around ten. They defeat foes with perfectly coordinated teamwork.
262,17,It chases down prey in a pack. It will never disobey the commands of a skilled Trainer.
262,18,It chases down prey in a pack. It will never disobey the commands of a skilled Trainer.
262,21,It chases down prey in a pack. It will never disobey the commands of a skilled Trainer.
262,22,It chases down prey in a pack. It will never disobey the commands of a skilled Trainer.
262,23,It will always obey the commands of a skilled Trainer. Its behavior arises from its living in packs in ancient times.
262,24,It chases down prey in a pack of around ten. They defeat foes with perfectly coordinated teamwork.
262,25,Mightyena gives obvious signals when it is preparing to attack. It starts to growl deeply and then flattens its body. This Pokemon will bite savagely with its sharply pointed fangs.
262,26,Mightyena travel and act as a pack in the wild. The memory of its life in the wild compels the Pokemon to obey only those Trainers that it recognizes to possess superior skill.
