id,pokedex_version_id,flavor_text
169,4,It flies so si lently through the dark on its fourwings that it may not be noticed even when nearby.
169,5,The development of wings on its legs enables it to flyfast but also makes it tough to stop and rest.
169,6,As a result of its pursuit of faster yet more silentflight a new set of wings grew on its hind legs.
169,7,If this Pokemon is flying by fluttering only a pair of wings on either the forelegs or hind legs it's proof thatCROBAT has been flying a long distance. It switches the wings it uses if it is tired.
169,8,CROBAT sneaks up on its intended prey using wings that barely make a sound. This Pokemon rests by hanging on atree branch with its rear legs that serve as wings.
169,9,Over the course of evolution its hind legs turned into wings. By alternately resting its front and rear wings it can fly all day without having to stop.
169,10,The development of wings on its legs enables it to fly fast but also makes it tough to stop and rest.
169,11,It flies so silently through the dark on its four wings that it may not be noticed even when nearby.
169,12,Having four wings enables it to fly faster and more quietly. It turns active when the night comes.
169,13,A Pokemon that gained vastly enhanced flying performance by having its legs turn into wings.
169,14,The transformation of its legs into wings made it better at flying but more clumsy at walking.
169,15,It flies so silently through the dark on its four wings that it may not be noticed even when nearby.
169,16,The development of wings on its legs enables it to fly fast but also makes it tough to stop and rest.
169,17,The transformation of its legs into wings made it better at flying but more clumsy at walking.
169,18,The transformation of its legs into wings made it better at flying but more clumsy at walking.
169,21,Having four wings allows it to fly more quickly and quietly so it can sneak up on prey without its noticing.
169,22,Having four wings allows it to fly more quickly and quietly so it can sneak up on prey without its noticing.
169,23,It flies so silently through the dark on its four wings that it may not be noticed even when nearby.
169,24,Having four wings allows it to fly more quickly and quietly so it can sneak up on prey without its noticing.
169,25,If this Pokemon is flying by fluttering only a pair of wings on either the forelegs or hind legs it's proof that Crobat has been flying a long distance. It switches the wings it uses if it is tired.
169,26,Crobat sneaks up on its intended prey using wings that barely make a sound. This Pokemon rests by hanging on a tree branch with its rear legs that serve as wings.
